Code_Substance;code_Nom_Substance;Nom_Substance;Flag_Substance;Langue_nom_substance;Date_Crea_Nom_Substance;Date_Modif_Nom_Substance
82404;82404;nickel;ANS nom préféré;français;20/06/2002;20/02/2023
82435;82435;nafaréline (acétate de);ANS nom préféré;français;08/07/1997;05/08/2009
82447;82447;dabigatran étexilate;ANS nom préféré;français;05/03/2007;
82477;82477;mycophénolate mofétil (chlorhydrate de);ANS nom préféré;français;17/10/2002;04/08/2009
82501;82501;antigènes de surface du virus de la grippe, inactivé, souche A/Darwin/9/2021 (H3N2) - souche analogue (A/Darwin/9/2021, SAN-010) ;ANS nom préféré;français;19/08/2022;19/02/2023
01821;82548;thiamazol;ANS nom préféré;français;08/07/1997;13/11/1998
04805;82576;chlorhydrate de cinchocaïne;ANS autre nom;français;08/07/1997;01/10/2008
82589;82589;vutrisiran;ANS nom préféré;français;21/09/2022;21/09/2022
05641;82621;insaponifiable d'huile de soja;ANS autre nom;français;08/07/1997;19/02/2023
82705;82705;niraparib;ANS nom préféré;français;23/11/2017;23/11/2017
14676;82707;paeonia officinalis ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
79568;82725;oxyde de magnésium lourd;ANS autre nom;français;08/07/1997;22/06/2009
65918;82848;piroxicam-bétacyclodextrine (complexe);ANS autre nom;français;09/03/2000;16/09/2009
82922;82922;riociguat;ANS nom préféré;français;31/01/2014;04/02/2014
03790;82958;mésilate de dihydroergotamine;ANS autre nom;français;08/07/1997;24/03/2009
95129;82967;ferrum sulfuricum - quartz ((Homéopathie));ANS nom préféré;français;11/07/2019;12/02/2023
48940;82993;monoxyde d'azote;ANS autre nom;français;06/06/2000;05/02/2009
83045;83045;galsulfase ;ANS nom préféré;français;29/03/2006;24/03/2023
79988;83047;extrait sec d'érysimum;ANS autre nom;français;05/09/2002;12/10/2007
83067;83067;oligoside de Neisseria meningitidis du groupe W135 conjugué à la protéine CRM197;ANS nom préféré;français;06/09/2010;06/09/2010
04926;83097;sulfate de tobramycine;ANS autre nom;français;08/07/1997;27/11/2009
80185;83125;acétate de magnésium tétrahydraté;ANS autre nom;français;01/02/1999;17/12/2014
26376;83133;phosphate d'étoposide;ANS autre nom;français;08/07/1997;06/04/2009
83165;83165;ésoméprazole magnésique;ANS nom préféré;français;05/08/2011;
28664;83167;antithrombine humaine ;ANS autre nom;français;15/10/1999;25/06/2007
83176;83176;dorzolamide (chlorhydrate de);ANS nom préféré;français;08/07/1997;05/03/2009
83209;83209;tiagabine anhydre;ANS nom préféré;français;20/06/2002;
06960;83264;ignatia amara ((Homéopathie));ANS nom préféré;français;08/07/1997;14/02/2023
03874;83284;citrate de lithium;ANS autre nom;français;08/07/1997;03/03/2023
83313;83313;asfotase alfa ;ANS nom préféré;français;01/09/2015;01/09/2015
83321;83321;dabigatran étexilate (mésilate de);ANS nom préféré;français;05/03/2007;
83337;83337;gadolinium;ANS nom préféré;français;27/06/2002;20/02/2023
86070;83348;ambroxol;ANS nom préféré;français;14/02/2002;06/02/2009
83397;83397;saproptérine;ANS nom préféré;français;19/01/2009;
83438;83438;oméprazole sodique;ANS nom préféré;français;08/07/1997;12/11/1998
83492;83492;sofosbuvir;ANS nom préféré;français;19/12/2013;22/01/2014
83503;83503;dapoxétine (chlorhydrate de);ANS nom préféré;français;09/08/2012;
03344;83518;caproate d'hydroxyprogestérone;ANS autre nom;français;08/07/1997;24/07/2008
02487;83529;tartrate de norépinéphrine;ANS autre nom;français;08/07/1997;08/05/2023
83586;83586;eltrombopag;ANS nom préféré;français;23/06/2010;
83655;83655;fostamatinib;ANS nom préféré;français;14/01/2020;
83696;83696;iloprost trométamol;ANS nom préféré;français;22/03/2002;18/05/2009
83705;83705;céfidérocol (sulfate de) (tosilate de);ANS nom préféré;français;12/03/2020;12/03/2020
52389;83747;esters éthyliques d'acides oméga-3 ;ANS autre nom;français;09/07/2002;10/03/2023
26562;83778;pizotifène;ANS nom préféré;français;26/09/2002;17/02/2023
73377;83795;dexaméthasone (phosphate de);ANS nom préféré;français;20/06/2002;08/12/2008
83813;83813;somatoréline (acétate de);ANS nom préféré;français;08/07/1997;03/11/2009
83817;83817;velmanase alfa ;ANS nom préféré;français;12/06/2018;
01851;83850;argentum nitricum ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
69380;83852;zinc (sulfate de) anhydre;ANS nom préféré;français;07/04/2003;20/02/2023
96013;83898;amiloride (chlorhydrate d') anhydre;ANS nom préféré;français;03/05/2002;16/12/2010
83912;83912;lercanidipine;ANS nom préféré;français;05/12/2007;
96347;83921;extrait sec de racine de primevère;ANS autre nom;français;25/05/1999;21/02/2023
80476;83930;chlorhydrate de duloxétine;ANS autre nom;français;25/03/2004;12/03/2013
00218;83936;feuille et fleur de thym;ANS autre nom;français;08/07/1997;30/05/2017
04594;84014;teinture de benjoin du Laos;ANS autre nom;français;08/07/1997;10/03/2023
52488;84033;extrait sec titré de feuille de séné;ANS autre nom;français;09/07/2002;07/03/2023
62139;84117;sodium (clodronate de) anhydre;ANS autre nom;français;13/12/2001;29/01/2013
26624;84137;polyosides de Streptococcus pneumoniae sérotype 33F;ANS nom préféré;français;15/11/2000;19/02/2023
84160;84160;sulfate de magnésium anhydre;ANS autre nom;français;11/07/2002;21/02/2023
84167;84167;framycétine;ANS nom préféré;français;19/07/2002;
71300;84197;sodium (lévofolinate de);ANS autre nom;français;16/11/2006;29/02/2008
84202;84202;Streptococcus pneumoniae sérotype 9N (polyosides de);ANS autre nom;français;15/11/2000;21/02/2023
07823;84219;cicuta virosa ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
84248;84248;silice colloïdale hydratée;ANS nom préféré;français;08/07/1997;19/10/2009
01588;84274;phosphoricum acidum ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
60284;84292;attapulgite;ANS nom préféré;français;08/07/1997;
00968;84306;bétahistine (dimésilate de);ANS autre nom;français;08/07/1997;27/06/2008
47372;84334;caspofungine;ANS nom préféré;français;23/01/2002;23/01/2015
84359;84359;mitotane;ANS nom préféré;français;23/12/2002;
84370;84370;Streptococcus pneumoniae sérotype 17F (polyosides de);ANS autre nom;français;15/11/2000;21/02/2023
28164;84373;yttrium [90 Y] (citrate d');ANS nom préféré;français;28/06/1999;19/02/2023
84393;84393;sodium (molybdate (VI) [99 Mo] de);ANS autre nom;français;06/10/1999;06/10/1999
04683;84403;acide chlorhydrique;ANS autre nom;français;08/07/1997;17/02/2023
19551;84428;sarsaparilla ((Homéopathie));ANS nom préféré;français;08/07/1997;15/02/2023
47018;84436;chlorhydrate de paroxétine anhydre;ANS autre nom;français;04/09/2002;27/08/2009
84452;84452;aprépitant;ANS nom préféré;français;15/01/2004;
84495;84495;atidarsagène autotemcel ;ANS nom préféré;français;19/02/2021;19/02/2021
05047;84542;chlorhydrate de lévomépromazine;ANS autre nom;français;08/07/1997;08/06/2009
84578;84578;arténimol;ANS nom préféré;français;14/11/2011;
93119;84588;oligoside de Streptococcus pneumoniae sérotype 18C conjugué à la protéine vectrice CRM197;ANS nom préféré;français;10/05/2006;28/01/2022
05139;84611;benzoate de quinine;ANS autre nom;français;08/07/1997;05/10/2009
84780;84780;résine p-tert-butylphénolformaldéhyde;ANS nom préféré;français;08/07/1997;10/01/2013
84805;84805;nickel (sulfate de) hexahydraté;ANS nom préféré;français;08/07/1997;15/06/2017
84852;84852;calcarea hypophosphorosa pour préparations homéopathiques;ANS autre nom;français;15/09/2011;20/09/2011
04280;84885;tartrate d'adrénaline;ANS autre nom;français;08/07/1997;15/01/2009
67056;84895;lévofolinique (acide);ANS nom préféré;français;08/07/1997;21/05/2012
00393;84908;hydrogénocitrate de pentoxyvérine;ANS autre nom;français;08/07/1997;07/01/2011
84951;84951;oxiconazole (nitrate d');ANS nom préféré;français;08/07/1997;13/11/1998
00981;84965;ursodéoxycholique (acide);ANS nom préféré;français;08/07/1997;07/12/2009
85054;85054;cholécalciférol (concentrat de), forme pulvérulente;ANS nom préféré;français;23/10/1998;25/09/2008
85055;85055;migalastat (chlorhydrate de);ANS nom préféré;français;06/06/2016;06/06/2016
85057;85057;nalméfène (chlorhydrate de) dihydraté;ANS nom préféré;français;17/12/2012;
85085;85085;virus de la rougeole, souche Schwartz, vivant, atténué ;ANS nom préféré;français;04/02/2003;27/11/2013
85087;85087;tafamidis;ANS nom préféré;français;30/11/2011;30/11/2011
81549;85096;complexe nicotine-bétadex;ANS autre nom;français;11/12/1998;12/08/2009
85116;85116;pirétanide;ANS nom préféré;français;08/07/1997;13/11/1998
85141;85141;enzalutamide;ANS nom préféré;français;11/09/2012;11/09/2012
06494;85157;acétate d'octréotide;ANS autre nom;français;08/07/1997;13/11/1998
06375;85162;diisétionate de pentamidine;ANS autre nom;français;08/07/1997;07/01/2011
64375;85182;cétovaline calcique;ANS nom préféré;français;08/07/1997;20/02/2023
85184;85184;prilocaïne;ANS nom préféré;français;23/09/2002;
85192;85192;antigènes de surface du virus de la grippe, inactivé, souche B/Austria/1359417/2021 - souche analogue (B/Austria/1359417/2021 BVR-26) ;ANS nom préféré;français;19/08/2022;19/02/2023
85211;85211;fingolimod;ANS nom préféré;français;14/04/2011;
00252;85221;hydrastis canadensis ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
54002;85236;diazolidinyl urée;ANS autre nom;français;24/07/2020;
00899;85248;hydrogénocarbonate de sodium;ANS autre nom;français;08/07/1997;20/10/2009
85257;85257;pitolisant (chlorhydrate de);ANS nom préféré;français;13/05/2015;13/05/2015
00597;85273;phosphate sodique de riboflavine dihydraté;ANS autre nom;français;08/07/1997;18/04/2000
85275;85275;ombitasvir;ANS nom préféré;français;24/12/2014;
85291;85291;ferrique (chlorure) hexahydraté;ANS nom préféré;français;05/06/2000;07/03/2023
05094;85302;potassium (hydrogénotartrate de);ANS autre nom;français;08/07/1997;21/09/2009
45277;85322;Streptococcus pneumoniae sérotype 6A (polyoside de) conjugué à la protéine vectrice CRM197;ANS autre nom;français;01/09/2010;08/09/2010
08736;85343;chlorhydrate de quinapril;ANS autre nom;français;08/07/1997;13/11/1998
03225;85378;hydrogénosuccinate de doxylamine;ANS autre nom;français;08/07/1997;29/06/2010
00919;85379;teinture de baume de tolu;ANS autre nom;français;08/07/1997;09/03/2023
85456;85456;témocilline disodique;ANS nom préféré;français;27/01/2015;
85462;85462;lipegfilgrastim ;ANS nom préféré;français;18/05/2012;25/06/2012
18310;85463;picloxydine;ANS nom préféré;français;26/09/2002;
64143;85523;chlorhydrate d'épinastine;ANS autre nom;français;23/12/2002;20/01/2003
02283;85555;bromure de pyridostigmine;ANS autre nom;français;08/07/1997;12/11/1998
85578;85578;acide carglumique;ANS autre nom;français;18/11/2002;01/10/2008
01802;85610;chlorhydrate d'éthambutol;ANS autre nom;français;08/07/1997;01/04/2009
07786;85619;sticta pulmonaria ((Homéopathie));ANS nom préféré;français;08/07/1997;14/02/2023
85645;85645;virus de la grippe fragmenté, inactivé, souche B/Austria/1359417/2021 - souche analogue (B/Michigan/01/2021, type sauvage) ;ANS nom préféré;français;04/08/2022;
85668;85668;elbasvir;ANS nom préféré;français;10/08/2016;
85724;85724;Streptococcus pneumoniae sérotype 11A (polyosides de);ANS autre nom;français;15/11/2000;21/02/2023
72074;85747;mémantine;ANS nom préféré;français;29/04/2002;06/12/2012
30216;85759;chlorhydrate de proguanil;ANS autre nom;français;08/07/1997;29/09/2009
85821;85821;lévosimendan;ANS nom préféré;français;20/11/2001;
60929;85825;dichlorhydrate de cétirizine;ANS autre nom;français;08/07/1997;17/09/2008
43199;85847;marron d'Inde (extrait de) (sec);ANS nom préféré;français;28/01/2000;07/03/2023
47554;85872;pramipexole;ANS nom préféré;français;28/11/2001;20/01/2012
85873;85873;plérixafor;ANS nom préféré;français;07/01/2010;
85939;85939;sitagliptine (chlorhydrate de) monohydraté;ANS nom préféré;français;19/11/2018;
85948;85948;corticoréline (humaine);ANS nom préféré;français;02/11/2001;06/11/2008
85959;85959;mandragora officinarum, décocté pour préparations homéopathiques;ANS autre nom;français;15/02/2022;
04813;85986;gluconate de cobalt;ANS autre nom;français;08/07/1997;27/10/2008
85999;85999;hormone lutéinisante humaine ;ANS nom préféré;français;03/07/2001;04/10/2011
28231;86001;chlorhydrate d'avizafone;ANS autre nom;français;03/08/2006;22/08/2006
00217;86058;aspartate de magnésium et de potassium;ANS autre nom;français;08/07/1997;16/02/2023
04734;86061;chlorhydrate de benzydamine;ANS autre nom;français;08/07/1997;13/11/1998
04280;86109;épinéphrine (tartrate d');ANS autre nom;français;08/07/1997;15/01/2009
86126;86126;lénacapavir sodique;ANS nom préféré;français;05/07/2022;
03484;86128;aminosalicylate de sodium dihydraté;ANS nom préféré;français;08/07/1997;26/08/2009
01591;86148;prostaglandine E1;ANS autre nom;français;08/07/1997;
86162;86162;montélukast sodique;ANS nom préféré;français;11/12/1998;24/02/2012
73376;86188;extrait sec de racine de rhubarbe;ANS autre nom;français;05/09/2002;11/08/2022
11396;86208;chlorhydrate de naltrexone;ANS autre nom;français;08/07/1997;06/08/2009
02087;86220;chlorhydrate d'hydroxyzine;ANS autre nom;français;08/07/1997;13/05/2009
77887;86236;vitamine A synthétique (concentrat de), forme huileuse;ANS nom préféré;français;08/07/1997;14/12/2009
04857;86241;sulfate de terbutaline;ANS autre nom;français;08/07/1997;17/11/2009
86251;86251;éthanol à 70 pour cent;ANS nom préféré;français;28/05/2003;02/04/2009
86327;86327;sel de TFA de HYNIC-[D-Phé1,Tyr3-octréotide];ANS nom préféré;français;23/01/2017;
28730;86344;virus poliomyelitique souche Mahoney de type 1 inactivé ;ANS nom préféré;français;08/07/1997;19/02/2023
86368;86368;romarin (extrait sec de);ANS nom préféré;français;09/07/2002;21/02/2023
97972;86376;lévoménol;ANS nom préféré;français;25/05/1999;08/06/2009
64091;86379;chlorhydrate de quinagolide;ANS autre nom;français;08/07/1997;13/11/1998
39065;86420;acide tiludronique;ANS autre nom;français;23/08/2002;18/01/2013
05957;86477;eucalyptus globulus ((Homéopathie));ANS nom préféré;français;08/07/1997;01/02/2022
10562;86482;nédocromil disodique;ANS autre nom;français;08/07/1997;17/02/2023
00052;86521;chlorhydrate d'apomorphine hémihydraté;ANS autre nom;français;08/07/1997;09/01/2023
86542;86542;alectinib;ANS nom préféré;français;30/03/2017;
38167;86552;ténectéplase ;ANS nom préféré;français;15/10/1999;23/03/2023
86571;86571;tramadol (chlorhydrate de);ANS nom préféré;français;08/07/1997;30/11/2009
86579;86579;régorafénib;ANS nom préféré;français;02/08/2012;
17345;86597;hydrogénosuccinate d'hydrocortisone;ANS autre nom;français;15/02/1999;07/03/2023
67656;86658;mésilate d'éribuline;ANS autre nom;français;24/05/2011;18/08/2022
17445;86710;chlorhydrate de nilotinib monohydraté;ANS autre nom;français;21/11/2006;13/03/2013
45002;86738;nafaréline;ANS nom préféré;français;14/11/2002;17/02/2023
61823;86801;obéticholique (acide);ANS nom préféré;français;20/12/2016;
04503;86839;chlorhydrate de kétamine;ANS autre nom;français;08/07/1997;29/05/2009
36288;86847;EXTRAIT SEC DE MELILOT;ANS autre nom;français;09/07/2002;12/12/2002
04053;86861;citrate de phényltoloxamine;ANS autre nom;français;08/07/1997;04/09/2009
31513;86862;mésilate de paroxétine;ANS autre nom;français;27/11/2001;31/08/2009
04962;86885;chlorhydrate d'heptaminol;ANS autre nom;français;08/07/1997;06/05/2009
86897;86897;fumarate de diroximel;ANS autre nom;français;29/09/2021;
51868;86914;chlorhydrate de midazolam;ANS autre nom;français;27/11/2001;05/10/2011
00440;86935;carboxyméthylcellulose sodique;ANS autre nom;français;08/07/1997;30/07/2008
55721;86947;carbonate de sévélamer;ANS autre nom;français;20/08/2008;
02678;86964;chlorhydrate de diphénhydramine;ANS autre nom;français;08/07/1997;25/03/2009
71996;86982;antimonium crudum ((Homéopathie));ANS nom préféré;français;22/03/2002;15/02/2023
87000;87000;cobimétinib (fumarate de);ANS nom préféré;français;22/12/2015;22/12/2015
42752;87037;uméclidinium (bromure d');ANS nom préféré;français;04/03/2014;04/03/2014
07886;87088;absinthium ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
01316;87107;ceftazidime pentahydratée;ANS nom préféré;français;08/07/1997;18/08/2008
04031;87112;palmitate de rétinol;ANS autre nom;français;08/07/1997;14/12/2009
05541;87161;chlorhydrate d'histaméthizine;ANS autre nom;français;08/07/1997;19/10/2011
