Code_Substance;code_Nom_Substance;Nom_Substance;Flag_Substance
01083;01083    ;calcium (hydrogénophosphate de) dihydraté;ANS autre nom
01080;33467    ;épinéphrine;ANS autre nom
01068;35642    ;acide tranexamique;ANS autre nom
01062;28046    ;acide niflumique;ANS autre nom
01056;38027    ;acide méfénamique;ANS autre nom
01044;52893    ;acide glutamique;ANS autre nom
01041;01041    ;éthyle (loflazépate d');ANS autre nom
01040;17007    ;acide folique;ANS autre nom
01023;08691    ;vitamine C;ANS autre nom
01023;73976    ;acide ascorbique;ans autre nom
00987;88500    ;acétate de cyprotérone;ANS autre nom
00981;44700    ;acide ursodéoxycholique;ANS autre nom
00981;00981    ;ursodésoxycholique (acide);ANS autre nom
00981;58457    ;acide ursodésoxycholique;ANS autre nom
00970;63647    ;chlorhydrate de sotalol;ANS autre nom
00968;84306    ;bétahistine (dimésilate de);ANS autre nom
00968;97582    ;mésilate de bétahistine;ANS autre nom
00960;00960    ;somatotropine ;ANS autre nom
00959;24514    ;phosphate disodique d'estramustine monohydraté;ANS autre nom
00952;97599    ;hydrogénofumarate de kétotifène;ANS autre nom
00946;36799    ;chlorhydrate de labétalol;ans autre nom
00943;68912    ;dichlorhydrate de picloxydine;ANS autre nom
00935;15718    ;propionate de josamycine;ANS autre nom
00934;57784    ;chlorhydrate d'étifoxine;ANS autre nom
00933;20955    ;tartrate de métoprolol;ANS autre nom
00931;27449    ;sulfate de zinc heptahydraté;ANS autre nom
00930;43234    ;peroxyde de zinc;ANS autre nom
00929;70985    ;oxyde de zinc;ANS autre nom
00928;37229    ;chlorure de zinc;ANS autre nom
00927;09815    ;xylol;ANS autre nom
00924;74775    ;chlorhydrate de mexilétine;ANS autre nom
00923;00923    ;alpha-tocophérol;ANS autre nom
00923;05262    ;vitamine E;ANS autre nom
00923;74770    ;tocophérol, tout-rac-alpha;ANS autre nom
00917;68536    ;phosphate de clindamycine;ANS autre nom
00915;47042    ;chlorhydrate de diltiazem;ANS autre nom
00912;32022    ;bromure de clidinium;ANS autre nom
00905;08601    ;sulfate de sodium anhydre;ANS autre nom
00901;45811    ;chlorure de sodium;ANS autre nom
00900;07947    ;sodium (borate de);ANS autre nom
00900;31642    ;borate de sodium;ANS autre nom
00899;85248    ;hydrogénocarbonate de sodium;ANS autre nom
00899;00899    ;sodium (bicarbonate de);ANS autre nom
00891;22530    ;sirop de polygala;ANS autre nom
00889;73463    ;peroxyde de benzoyle;ANS autre nom
00883;20058    ;huile de foie de poisson;ANS autre nom
00882;22664    ;sulfate de vindésine;ANS autre nom
00866;67542    ;bromure de domiphène;ANS autre nom
00861;75181    ;chlorhydrate de naloxone anhydre;ANS autre nom
00859;23856    ;chlorhydrate de prazosine;ANS autre nom
00855;00855    ;potassium (citrate de);ANS autre nom
00832;59629    ;nitrate d'isoconazole;ANS autre nom
00831;57293    ;sulfate de manganèse monohydraté;ANS autre nom
00829;92137    ;succinate de loxapine;ANS autre nom
00817;23868    ;valérate de diflucortolone;ANS autre nom
00801;00801    ;sodium (nitroprussiate de);ANS autre nom
00788;17716    ;chlorhydrate d'amitriptyline;ANS autre nom
00783;61318    ;chlorhydrate de ticlopidine;ANS autre nom
00773;69358    ;butyrate d'hydrocortisone;ANS autre nom
00767;75640    ;acide cholique;ANS autre nom
00738;22405    ;chlorhydrate de dobutamine;ANS autre nom
00731;20536    ;mésilate d'almitrine;ANS autre nom
00726;20507    ;métoclopramide (chlorhydrate de) monohydraté;ANS autre nom
00726;30968    ;chlorhydrate de métoclopramide;ANS autre nom
00708;57298    ;diacétate de chlorhexidine;ANS autre nom
00702;55005    ;fluorure stanneux;ANS autre nom
00690;54613    ;acide salicylique;ANS autre nom
00688;57086    ;acide lactique;ANS autre nom
00663;81890    ;dioxyde de titane;ANS autre nom
00641;93486    ;pivalate de tixocortol;ANS autre nom
00637;48272    ;benzoate de sodium;ANS autre nom
00631;77333    ;sodium (acétate de) trihydraté;ANS autre nom
00630;49496    ;mésilate de piribédil;ANS autre nom
00628;62044    ;chlorure de cétylpyridinium;ANS autre nom
00622;81013    ;vitamine A;ANS autre nom
00618;91031    ;chlorhydrate de quinine;ANS autre nom
00614;61341    ;propionate de clobétasol;ANS autre nom
00604;30220    ;phosphate de disopyramide;ANS autre nom
00602;36200    ;chlorhydrate de miansérine;ANS autre nom
00597;85273    ;phosphate sodique de riboflavine dihydraté;ANS autre nom
00585;37614    ;chlorhydrate de morphine trihydraté;ANS autre nom
00585;52112    ;chlorhydrate de morphine;ANS autre nom
00582;00582    ;mitomycine C;ANS autre nom
00571;99401    ;décanoate de flupentixol;ANS autre nom
00568;53211    ;menthol;ANS autre nom
00557;47672    ;acétate de médroxyprogestérone;ANS autre nom
00546;43151    ;hydrogénosuccinate sodique d'hydrocortisone;ANS autre nom
00545;61463    ;acétate d'hydrocortisone;ANS autre nom
00541;00541    ;hespéridine méthylchalcone;ANS autre nom
00539;00539    ;calcium (hydrogénophosphate de) anhydre;ANS autre nom
00538;38464    ;ménotrophine ;ANS autre nom
00533;15019    ;malate de citrulline;ANS autre nom
00532;79136    ;glycérine;ANS autre nom
00525;24201    ;sulfate de gentamicine;ANS autre nom
00515;00515    ;sodium (flavodate de);ANS autre nom
00512;45866    ;ascorbate ferreux;ANS autre nom
00511;53724    ;sulfate ferreux heptahydraté;ANS autre nom
00509;39776    ;oxalate de fer;ANS autre nom
00500;89938    ;caproate de prednisolone;ANS autre nom
00489;90473    ;chlorhydrate de chlorpromazine;ANS autre nom
00474;20193    ;sulfate de cuivre pentahydraté;ANS autre nom
00473;00473    ;sodium (cromoglicate de);ANS autre nom
00467;33873    ;méthylmorphine;ANS autre nom
00464;31611    ;chlorhydrate de clonidine;ANS autre nom
00459;00459    ;sodium (calcium édétate de);ANS autre nom
00445;41624    ;acétate de bétaméthasone;ANS autre nom
00440;86935    ;carboxyméthylcellulose sodique;ANS autre nom
00432;67840    ;gluconate de calcium monohydraté;ANS autre nom
00432;60370    ;gluconate de calcium;ANS autre nom
00430;30165    ;chlorure de calcium dihydraté;ANS autre nom
00428;00428    ;calcium (carbonate de);ANS autre nom
00414;31903    ;sous-succinate de bismuth;ANS autre nom
00393;84908    ;hydrogénocitrate de pentoxyvérine;ANS autre nom
00374;82251    ;éthylsuccinate d'érythromycine;ANS autre nom
00360;91071    ;mésilate de trimipramine;ANS autre nom
00355;40514    ;maléate de trimébutine;ANS autre nom
00346;11172    ;polyvinylique (alcool);ANS autre nom
00346;31492    ;alcool polyvinylique;ANS autre nom
00345;74207    ;acide chénodésoxycholique ;ANS autre nom
00338;75067    ;dichlorhydrate de trimétazidine;ANS autre nom
00336;64035    ;laurilsulfate de myrtécaïne;ANS autre nom
00335;91758    ;adipate de spiramycine;ANS autre nom
00328;50718    ;mésilate de bromocriptine;ANS autre nom
00304;98905    ;succinate ferreux;ANS autre nom
00297;68884    ;acétate de lysine;ANS autre nom
00280;62644    ;sulfate d'amikacine;ANS autre nom
00264;56831    ;chlorhydrate de trihexyphénidyle;ANS autre nom
00234;56369    ;extrait fluide d'hamamélis;ANS autre nom
00218;83936    ;feuille et fleur de thym;ANS autre nom
00213;74071    ;feuille de séné;ANS autre nom
00210;20541    ;embonate de metformine;ANS autre nom
00204;00204    ;gel d'hydroxyde d'aluminium et de carbonate de magnésium codesséchés;ANS autre nom
00201;88851    ;GRAINE DE PSYLLIUM;ANS autre nom
00200;73394    ;maléate de timolol;ANS autre nom
00199;31156    ;bromure de pinavérium;ANS autre nom
00191;93154    ;chlorhydrate d'acébutolol;ANS autre nom
00185;26022    ;bromhydrate de fénotérol;ANS autre nom
00160;18632    ;huile essentielle de menthe poivrée;ANS autre nom
00159;28552    ;huile essentielle de thym;ANS autre nom
00158;62039    ;huile essentielle de clou de girofle;ANS autre nom
00155;48555    ;huile essentielle d'eucalyptus;ANS autre nom
00152;62367    ;huile essentielle de niaouli;ANS autre nom
00134;00134    ;bourdaine;ANS autre nom
00132;00132    ;boldo;ANS autre nom
00132;49652    ;feuille de boldo;ANS autre nom
00129;00129    ;benjoin du Laos, dit du Siam;ANS autre nom
00126;42168    ;citrate de tamoxifène;ANS autre nom
00111;15976    ;fumarate d'oxétorone;ANS autre nom
00101;40885    ;chlorhydrate de procaïne;ANS autre nom
00096;92145    ;hydroxyde de potassium;ANS autre nom
00095;42627    ;iodure de potassium;ANS autre nom
00093;18349    ;chlorure de potassium;ANS autre nom
00090;55380    ;sulfate de potassium;ANS autre nom
00087;65204    ;chlorhydrate de dosulépine;ANS autre nom
00086;18969    ;malate de pizotifène;ANS autre nom
00077;50673    ;nitrate de pilocarpine;ANS autre nom
00063;54871    ;sulfate de baryum;ANS autre nom
00059;57187    ;adénosine triphosphate;ANS autre nom
00059;19623    ;ATP;ANS autre nom
00053;55724    ;nitrate d'argent;ANS autre nom
00052;86521    ;chlorhydrate d'apomorphine hémihydraté;ANS autre nom
00042;27374    ;chlorhydrate d'amantadine;ANS autre nom
00035;99628    ;alcool;ANS autre nom
00034;00034    ;bupivacaïne (chlorhydrate de);ANS autre nom
00034;99106    ;chlorhydrate de bupivacaïne;ANS autre nom
00033;00033    ;alcool benzylique;ANS autre nom
00028;78727    ;acide undécylénique;ANS autre nom
00026;94580    ;acide tartrique;ANS autre nom
00011;92853    ;acide citrique;ANS autre nom
00008;46629    ;acide borique;ANS autre nom
00006;26541    ;acide aspartique;ANS autre nom
00005;17627    ;aspirine;ANS autre nom
00005;34911    ;acide acétylsalicylique;ANS autre nom
00001;45251    ;chlorhydrate de lopéramide;ANS autre nom
00113;00113;aloe pour préparations homéopathiques;ANS autre nom
00247;00247;drosera rotundifolia pour préparations homéopathiques;ANS autre nom
00251;00251;hamamelis virginiana pour préparations homéopathiques;ANS autre nom
00252;00252;hydrastis canadensis pour préparations homéopathiques;ANS autre nom
00265;00265;china rubra pour préparations homéopathiques;ANS autre nom
00267;00267;valeriana officinalis pour préparations homéopathiques;ANS autre nom
00269;00269;viburnum prunifolium pour préparations homéopathiques;ANS autre nom
00332;00332;podophyllum peltatum pour préparations homéopathiques;ANS autre nom
00677;00677;ledum palustre pour préparations homéopathiques;ANS autre nom
00763;00763;cuprum metallicum pour préparations homéopathiques;ANS autre nom
00764;00764;cuprum aceticum pour préparations homéopathiques;ANS autre nom
00892;00892;phytolacca decandra pour préparations homéopathiques;ANS autre nom
00893;00893;plantago major pour préparations homéopathiques;ANS autre nom
00908;00908;cantharis pour préparations homéopathiques;ANS autre nom
00910;00910;colchicum autumnale pour préparations homéopathiques;ANS autre nom
01095;01095;allium cepa pour préparations homéopathiques;ANS autre nom
01121;01121;calcarea acetica pour préparations homéopathiques;ANS autre nom
01137;01137;lupulinum pour préparations homéopathiques;ANS autre nom
01206;01206;ambra grisea pour préparations homéopathiques;ANS autre nom
01406;01406;melilotus officinalis pour préparations homéopathiques;ANS autre nom
01588;01588;phosphoricum acidum pour préparations homéopathiques;ANS autre nom
01623;01623;kreosotum pour préparations homéopathiques;ANS autre nom
01851;01851;argentum nitricum pour préparations homéopathiques;ANS autre nom
01938;01938;carbo vegetabilis pour préparations homéopathiques;ANS autre nom
02039;02039;magnesia bromata pour préparations homéopathiques;ANS autre nom
02131;02131;kalium carbonicum pour préparations homéopathiques;ANS autre nom
02380;02380;nitricum acidum pour préparations homéopathiques;ANS autre nom
02419;02419;taraxacum dens leonis pour préparations homéopathiques;ANS autre nom
02703;02703;manganum sulfuricum pour préparations homéopathiques;ANS autre nom
02987;02987;iris versicolor pour préparations homéopathiques;ANS autre nom
02993;02993;lobelia inflata pour préparations homéopathiques;ANS autre nom
03096;03096;digitalis purpurea pour préparations homéopathiques;ANS autre nom
03147;03147;asa foetida pour préparations homéopathiques;ANS autre nom
03296;03296;ferrum phosphoricum pour préparations homéopathiques;ANS autre nom
03557;03557;salicylicum acidum pour préparations homéopathiques;ANS autre nom
03576;48379;solanum dulcamara pour préparations homéopathiques;ANS autre nom
03579;03579;solidago virga aurea pour préparations homéopathiques;ANS autre nom
03613;78198;pulsatilla pour préparations homéopathiques;ANS autre nom
03654;03654;leptandra virginica pour préparations homéopathiques;ANS autre nom
03676;03676;cholesterinum pour préparations homéopathiques;ANS autre nom
03945;03945;ulmus campestris pour préparations homéopathiques;ANS autre nom
04006;04006;berberis vulgaris pour préparations homéopathiques;ANS autre nom
04100;04100;calendula officinalis pour préparations homéopathiques;ANS autre nom
04119;04119;avena sativa pour préparations homéopathiques;ANS autre nom
04191;04191;calcarea iodata pour préparations homéopathiques;ANS autre nom
04587;04587;arnica montana pour préparations homéopathiques;ANS autre nom
04595;04595;cactus grandiflorus pour préparations homéopathiques;ANS autre nom
04602;04602;conium maculatum pour préparations homéopathiques;ANS autre nom
04605;04605;chelidonium majus pour préparations homéopathiques;ANS autre nom
04614;04614;aesculus hippocastanum pour préparations homéopathiques;ANS autre nom
04876;04876;kalium bromatum pour préparations homéopathiques;ANS autre nom
04942;04942;olibanum pour préparations homéopathiques;ANS autre nom
05189;05189;stramonium pour préparations homéopathiques;ANS autre nom
05487;05487;carduus marianus pour préparations homéopathiques;ANS autre nom
05495;05495;gelsemium sempervirens pour préparations homéopathiques;ANS autre nom
05809;05809;aurum muriaticum pour préparations homéopathiques;ANS autre nom
05957;05957;eucalyptus globulus pour préparations homéopathiques;ANS autre nom
06238;06238;natrum salicylicum pour préparations homéopathiques;ANS autre nom
06427;01303;glonoinum pour préparations homéopathiques;ANS autre nom
06447;06447;magnesia sulfurica pour préparations homéopathiques;ANS autre nom
06610;06610;magnesia phosphorica pour préparations homéopathiques;ANS autre nom
06742;06742;benzoicum acidum pour préparations homéopathiques;ANS autre nom
06771;06771;viscum album pour préparations homéopathiques;ANS autre nom
06780;06780;ferrum metallicum pour préparations homéopathiques;ANS autre nom
06796;06796;kalium sulfuricum pour préparations homéopathiques;ANS autre nom
06899;06899;stannum metallicum pour préparations homéopathiques;ANS autre nom
06925;06925;silicea pour préparations homéopathiques;ANS autre nom
06984;06984;atropinum sulfuricum pour préparations homéopathiques;ANS autre nom
07063;07063;natrum nitricum pour préparations homéopathiques;ANS autre nom
07176;07176;hypericum perforatum pour préparations homéopathiques;ANS autre nom
07223;07223;magnesia carbonica pour préparations homéopathiques;ANS autre nom
07374;07374;crataegus oxyacantha pour préparations homéopathiques;ANS autre nom
07469;07469;erysimum officinale pour préparations homéopathiques;ANS autre nom
07482;07482;kalium iodatum pour préparations homéopathiques;ANS autre nom
07504;07504;aurum metallicum pour préparations homéopathiques;ANS autre nom
07589;07589;magnesia muriatica pour préparations homéopathiques;ANS autre nom
07773;07773;phosphorus pour préparations homéopathiques;ANS autre nom
07823;07823;cicuta virosa pour préparations homéopathiques;ANS autre nom
07847;07847;calcarea fluorica pour préparations homéopathiques;ANS autre nom
07886;33552;absinthium pour préparations homéopathiques;ANS autre nom
07901;07901;hyoscyamus niger pour préparations homéopathiques;ANS autre nom
07911;07911;kalium phosphoricum pour préparations homéopathiques;ANS autre nom
08014;08014;arsenicum album pour préparations homéopathiques;ANS autre nom
08033;08033;cuprum sulfuricum pour préparations homéopathiques;ANS autre nom
08036;08036;oxalicum acidum pour préparations homéopathiques;ANS autre nom
08172;08172;sepia officinalis pour préparations homéopathiques;ANS autre nom
08210;08210;natrum phosphoricum pour préparations homéopathiques;ANS autre nom
08212;08212;nux moschata pour préparations homéopathiques;ANS autre nom
08216;08216;salix alba pour préparations homéopathiques;ANS autre nom
08496;08496;zincum muriaticum pour préparations homéopathiques;ANS autre nom
08541;08541;antimonium metallicum pour préparations homéopathiques;ANS autre nom
08612;08612;adrenalinum pour préparations homéopathiques;ANS autre nom
08829;08829;selenium metallicum pour préparations homéopathiques;ANS autre nom
08910;08910;crocus sativus pour préparations homéopathiques;ANS autre nom
08960;08960;gossypium herbaceum pour préparations homéopathiques;ANS autre nom
09172;09172;alchemilla vulgaris pour préparations homéopathiques;ANS autre nom
09195;09195;rhamnus frangula pour préparations homéopathiques;ANS autre nom
09364;09364;calcarea phosphorica pour préparations homéopathiques;ANS autre nom
09401;09401;senega pour préparations homéopathiques;ANS autre nom
09430;09430;arsenicum iodatum pour préparations homéopathiques;ANS autre nom
09477;09477;dolichos pruriens pour préparations homéopathiques;ANS autre nom
09629;09629;euphrasia officinalis pour préparations homéopathiques;ANS autre nom
09898;09898;aspidium filix mas pour préparations homéopathiques;ANS autre nom
