Code CIS;numElement;Forme pharmaceutique Elmt;Nom Element;Nom Nature;Référence dosage;Code substance;numOrdreEdit;Dosage;Nom du composant
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;05569;11;16,500 mg pour un flacon de lyophilisat;SODIUM (PANTOTHENATE DE)
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;02452;8;40,000 mg pour un flacon de lyophilisat;nicotinamide
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;01182;5;113,000 mg pour un flacon de lyophilisat;ascorbate de sodium
67312740;1;solution;solution;Substances actives.;pour une ampoule de 5 ml;03984;1;250,0 mg pour une ampoule de 5 ml;pyridoxine (chlorhydrate de)
67312950;1;poudre;poudre;Substances actives.;pour un flacon;20052;1;200 unités ALLERGAN pour un flacon;toxine botulinique type A ((BACTERIE/CLOSTRIDIUM BOTULINUM))
67313123;1;collyre;collyre;Substances actives.;pour un récipient unidose de 0,4 ml;03088;1;40 mg pour un récipient unidose de 0,4 ml;phényléphrine (chlorhydrate de)
67313600;1;poudre;poudre;Substances actives.;pour un flacon de 100 mg de poudre;00057;1;10 000 UI pour un flacon de 100 mg de poudre;asparaginase
67314111;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;26197;1;75 mg pour un comprimé;solriamfétol
67314111;1;comprimé;comprimé;Substances actives.;pour un comprimé;26148;1;;solriamfétol (chlorhydrate de)
67315124;1;ovule;ovule;Substances actives.;pour un ovule;03929;1;150 mg pour un ovule;éconazole (nitrate d')
67315206;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;50058;1;25 mg;raltégravir
67315206;1;comprimé;comprimé;Substances actives.;pour un comprimé;73622;1;27,16 mg pour un comprimé;raltégravir potassique
67316347;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;33207;1;20 mg  pour un comprimé;rosuvastatine
67316347;1;comprimé;comprimé;Substances actives.;pour un comprimé;26727;1;;rosuvastatine calcique
67316379;1;gélule;gélule;Substances actives.;pour une gélule;98502;1;75 mg pour une gélule;palbociclib
67316525;1;solution;solution;Substances actives.;pour une ampoule de 2 mL;00027;1;20,00 mg pour une ampoule de 2 mL;lauromacrogol 400
67318234;1;comprimé;comprimé;Substances actives.;pour un comprimé;21053;1;50 mg pour un comprimé;captopril
67319215;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;47554;1;2,1 mg;pramipexole
67319215;1;comprimé;comprimé;Substances actives.;pour un comprimé;18827;1;3 mg pour un comprimé;pramipexole (dichlorhydrate de) monohydraté
67320057;1;gel;gel;Substances actives.;pour un récipient-unidose de 20 g;22692;1;400 mg pour un récipient-unidose de 20 g;kétoconazole
67320146;1;gel;gel;Fractions thérapeutiques.;pour 100 g;00037;1;1 g;diclofénac sodique
67320146;1;gel;gel;Substances actives.;pour 100 g;22364;1;1,16 g pour 100 g;diclofénac de diéthylamine
67320527;1;solution;compartiment A;Fractions thérapeutiques.;pour 1000 ml de solution mélangée;00529;1;38,6 g;glucose
67320527;1;solution;compartiment A;Substances actives.;pour 1000 ml de solution mélangée;03018;3;0,051 g pour 1000 ml de solution mélangée;magnésium (chlorure de) hexahydraté
67320527;1;solution;compartiment A;Substances actives.;pour 1000 ml de solution mélangée;00430;2;0,184 g pour 1000 ml de solution mélangée;calcium (chlorure de) dihydraté
67320527;1;solution;compartiment A;Substances actives.;pour 1000 ml de solution mélangée;17150;1;42,5 g pour 1000 ml de solution mélangée;glucose monohydraté
67320527;2;solution;compartiment B;Substances actives.;pour 1000 ml de solution mélangée;45730;6;1,68 g de solution de (S)-lactate de sodium pour 1000 ml de solution mélangée;sodium ((S)-lactate de)
67320527;2;solution;compartiment B;Substances actives.;pour 1000 ml de solution mélangée;00899;5;2,1 g pour 1000 ml de solution mélangée;sodium (bicarbonate de)
67320527;2;solution;compartiment B;Substances actives.;pour 1000 ml de solution mélangée;00901;4;5,38 g pour 1000 ml de solution mélangée;sodium (chlorure de)
67320566;1;comprimé;comprimé;Substances actives.;pour un comprimé;01743;1;150 mg pour un comprimé;dipyridamole
67320609;1;comprimé;comprimé;Substances actives.;pour un comprimé;37430;1;1 mg pour un comprimé;rispéridone
67320648;1;solution;solution;Substances actives.;pour un stylo prérempli de 0,68 mL;53209;1;108 mg pour un stylo prérempli de 0,68 mL;védolizumab ((MAMMIFERE/HAMSTER/CELLULES CHO))
67320915;1;comprimé;comprimé;Substances actives.;pour un comprimé;01040;1;5 mg pour un comprimé;acide folique
67322542;1;poudre;poudre;Substances actives.;pour un flacon;68172;1;10 mg pour un flacon;pentostatine
67323808;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;23684;1;500 mg;pémétrexed
67323808;1;poudre;poudre;Substances actives.;pour un flacon;62047;1;713 mg pour un flacon;pémétrexed disodique heptahydraté
67324714;1;comprimé;comprimé actif (rose);Substances actives.;pour un comprimé;01807;1;0,02 mg pour un comprimé;éthinylestradiol
67324714;1;comprimé;comprimé actif (rose);Substances actives.;pour un comprimé;18867;2;3 mg pour un comprimé;drospirénone
67326252;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;50 mg pour une gélule;prégabaline
67326619;1;comprimé;comprimé;Substances actives.;pour un comprimé;37011;1;50 mg pour un comprimé;lamotrigine
67326875;1;granulés;granulés;Substances actives.;pour un sachet;81476;1;500 mg pour un sachet;vigabatrine
67326925;1;comprimé;comprimé;Substances actives.;pour un comprimé;02202;1;500,0 mg pour un comprimé;paracétamol
67326964;1;emplâtre;emplâtre;Substances actives.;pour un emplâtre médicamenteux;05431;1;700 mg (5 % m/m) pour un emplâtre médicamenteux;lidocaïne
67329056;1;liquide;liquide;Substances actives.;pour 1 ml;77978;1;1 ml pour 1 ml;sévoflurane
67330546;1;comprimé;comprimé;Substances actives.;pour un comprimé;20740;1;50 mg pour un comprimé;sitagliptine
67332102;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;36874;1;450 mg pour un comprimé;valganciclovir
67332102;1;comprimé;comprimé;Substances actives.;pour un comprimé;89161;1;;valganciclovir (chlorhydrate de)
67332173;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;99915;1;69,6 mg;acide risédronique
67332173;1;comprimé;comprimé;Substances actives.;pour un comprimé;99549;1;75 mg pour un comprimé;risédronate monosodique hémipentahydraté
67332981;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72074;1;16,62 mg;mémantine
67332981;1;comprimé;comprimé;Substances actives.;pour un comprimé;49207;1;20 mg pour un comprimé;mémantine (chlorhydrate de)
67334039;1;comprimé;comprimé;Substances actives.;pour un comprimé;80180;1;200 mg pour un comprimé;névirapine anhydre
67334530;1;comprimé;comprimé;Substances actives.;pour un comprimé;93227;1;240 mg pour un comprimé;létermovir
67335269;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;04442;1;662,9 mg;metformine
67335269;1;comprimé;comprimé;Substances actives.;pour un comprimé;24321;1;850 mg pour un comprimé;metformine (chlorhydrate de)
67336061;1;comprimé;comprimé;Substances actives.;pour un comprimé;00975;1;1,5 M.U.I. pour un comprimé;spiramycine
67336061;1;comprimé;comprimé;Substances actives.;pour un comprimé;02382;2;250 mg pour un comprimé;métronidazole
67337081;1;comprimé;comprimé;Substances actives.;;37304;1;500 mg pour un comprimé;abiratérone (acétate d')
67338386;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;46704;1;71,7 mg;oxycodone
67338386;1;comprimé;comprimé;Substances actives.;pour un comprimé;05087;1;80 mg pour un comprimé;oxycodone (chlorhydrate d')
67338660;1;gélule;gélule;Substances actives.;pour une gélule;03902;1;300 mg pour une gélule;fénofibrate
67338728;1;collyre;collyre;Substances actives.;pour 100 ml de collyre;94263;2;0,020 g pour 100 ml de collyre;méthylthioninium (hydroxyde de)
67338728;1;collyre;collyre;Substances actives.;pour 100 ml de collyre;03933;3;0,050 g pour 100 ml de collyre;naphazoline (nitrate de)
67340437;1;gel;gel;Substances actives.;pour 1 g;62086;7;1 mg pour 1 g;alitrétinoïne
67340490;1;suspension;suspension;Substances actives.;pour 1 ml;51576;1;100 UI pour  1 ml;insuline humaine recombinante isophane ((BACTERIE/ESCHERICHIA COLI))
67341610;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;80102;1;10 mg;montélukast
67341610;1;comprimé;comprimé;Substances actives.;pour un comprimé;86162;1;10,37 mg pour un comprimé;montélukast sodique
67342541;1;gel;gel;Substances actives.;pour 100 g;00568;2;3 g pour 100 g;lévomenthol
67342541;1;gel;gel;Substances actives.;pour 100 g;02092;1;5 g pour 100 g;ibuprofène
67343757;1;solution;solution;Substances actives.;pour un flacon de 60 ml;04119;3;(TM) pour un flacon de 60 ml;avena sativa pour préparations homéopathiques
67344026;1;comprimé;comprimé;Substances actives.;pour un comprimé;73208;1;20 mg pour un comprimé;pravastatine sodique
67344332;1;crème;crème;Substances actives.;pour 100 g de crème;25715;1;5 g pour 100 g de crème;aciclovir
67345231;1;comprimé;comprimé;Substances actives.;pour un comprimé;07436;1;10 mg pour un comprimé;bisoprolol (fumarate de)
67346461;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;04442;1;780 mg;metformine
67346461;1;comprimé;comprimé;Substances actives.;pour un comprimé;24321;1;1000 mg pour un comprimé;metformine (chlorhydrate de)
67346657;1;gélule;gélule;Substances actives.;pour une gélule;77060;1;50 mg pour une gélule;diacéréine
67346714;1;comprimé;comprimé;Substances actives.;pour un comprimé;60310;1;10 mg pour un comprimé;alfuzosine (chlorhydrate d')
67347855;1;mousse;mousse;Fractions thérapeutiques.;pour 1 g de mousse;01261;2;0,5 mg pour 1 g de mousse;bétaméthasone
67347855;1;mousse;mousse;Fractions thérapeutiques.;pour 1 g de mousse;13013;1;50 microgrammes pour 1 g de mousse;calcipotriol
67347855;1;mousse;mousse;Substances actives.;pour 1 g de mousse;04730;2;;bétaméthasone (dipropionate de)
67347855;1;mousse;mousse;Substances actives.;pour 1 g de mousse;21973;1;;calcipotriol monohydraté
67348487;1;solution;solution;Substances actives.;pour 1 ml;00093;1;0,10 g pour 1 ml;potassium (chlorure de)
67348996;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;02726;1;25 mg;lévomépromazine
67348996;1;comprimé;comprimé;Substances actives.;pour un comprimé;05097;1;33,8 mg pour un comprimé;lévomépromazine (maléate de)
67350239;1;gélule;gélule;Substances actives.;pour une gélule;16849;1;400 mg pour une gélule;gabapentine
67351070;1;comprimé;comprimé;Substances actives.;pour un comprimé;73594;1;16 mg pour un comprimé;candésartan cilexétil
67351273;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;150 mg pour une gélule;prégabaline
67351394;1;suspension;suspension;Substances actives.;pour un sachet de 10 ml;00899;2;267 mg pour un sachet de 10 ml;sodium (bicarbonate de)
67351394;1;suspension;suspension;Substances actives.;pour un sachet de 10 ml;05356;1;500 mg pour un sachet de 10 ml;sodium (alginate de)
67351558;1;comprimé;comprimé;Substances actives.;pour un comprimé;75140;1;280 mg pour un comprimé;ibrutinib
67351693;1;poudre;poudre;Substances actives.;pour un flacon;63547;1;500 UI pour un flacon;simoctocog alfa ((MAMMIFERE/HUMAIN/CELLULES HEK 293F))
67351818;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;01837;1;300 mg;tétracycline
67351818;1;gélule;gélule;Substances actives.;pour une gélule;02742;1;408 mg pour une gélule;lymécycline
67352140;1;solution;solution;Substances actives.;pour 1 ml de solution;50681;1;20 mg pour 1 ml de solution;daratumumab ((MAMMIFERE/HAMSTER/CELLULES CHO))
67352838;1;gélule;gélule;Substances actives.;pour une gélule;03226;1;100 mg pour une gélule;flécaïnide (acétate de)
67353712;1;comprimé;comprimé;Substances actives.;pour un comprimé;05596;1;0,025 mg pour un comprimé;liothyronine sodique
67353961;1;comprimé;comprimé;Substances actives.;pour un comprimé;01097;1;200 mg pour un comprimé;allopurinol
67353986;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;60167;1;1000,00 mg pour un flacon;méropénem
67353986;1;poudre;poudre;Substances actives.;pour un flacon;59983;1;;méropénem trihydraté
67354892;1;comprimé;comprimé;Substances actives.;pour un comprimé;42215;1;1 mg pour un comprimé;anastrozole
67355243;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;69050;1;2 g;céfoxitine
67355243;1;poudre;poudre;Substances actives.;pour un flacon;00772;1;2,103 g pour un flacon;céfoxitine sodique
67355371;1;solution;solution;Fractions thérapeutiques.;pour un dispositif pour pulvérisation nasale;55315;1;28 mg pour un dispositif pour pulvérisation nasale;eskétamine
67355371;1;solution;solution;Substances actives.;pour un dispositif pour pulvérisation nasale;48470;1;;eskétamine (chlorhydrate d')
67356046;1;comprimé;comprimé;Substances actives.;pour un comprimé;17878;1;300 mg pour un comprimé;lamivudine
67357066;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;160 mg pour un comprimé;valsartan
67357301;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;59691;1;400 mg pour un comprimé;quétiapine
67357301;1;comprimé;comprimé;Substances actives.;pour un comprimé;38607;1;;quétiapine (fumarate de)
67358912;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72723;1;500 mg;calcium élément
67358912;1;comprimé;comprimé;Substances actives.;pour un comprimé;00428;1;1250 mg pour un comprimé;calcium (carbonate de)
67359188;1;suspension;suspension;Fractions thérapeutiques.;pour une dose;00626;1;100,00 microgrammes;salbutamol
67359188;1;suspension;suspension;Substances actives.;pour une dose;03559;1;120,50  microgrammes pour une dose;salbutamol (sulfate de)
67359220;1;comprimé;comprimé;Substances actives.;pour un comprimé;26682;1;2,5 mg pour un comprimé;létrozole
67360468;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;55222;1;168 mg;fexofenadine
67360468;1;comprimé;comprimé;Substances actives.;pour un comprimé;66219;1;180 mg pour un comprimé;fexofénadine (chlorhydrate de)
67361246;1;comprimé;comprimé jaune foncé;Substances actives.;pour un comprimé;04287;1;3 mg pour un comprimé;valérate d'estradiol
67361246;2;comprimé;comprimé rouge;Substances actives.;pour un comprimé;49665;14;2 mg pour un comprimé;diénogest
67361246;2;comprimé;comprimé rouge;Substances actives.;pour un comprimé;04287;13;2 mg pour un comprimé;valérate d'estradiol
67361246;3;comprimé;comprimé jaune clair;Substances actives.;pour un comprimé;04287;25;2 mg pour un comprimé;valérate d'estradiol
67361246;3;comprimé;comprimé jaune clair;Substances actives.;pour un comprimé;49665;26;3 mg pour un comprimé;diénogest
67361246;4;comprimé;comprimé rouge foncé;Substances actives.;pour un comprimé;04287;37;1 mg pour un comprimé;valérate d'estradiol
67363642;1;crème;crème;Substances actives.;pour 100 g de crème;25715;1;5 g pour 100 g de crème;aciclovir
67364616;1;comprimé;comprimé;Substances actives.;pour un comprimé;10171;1;10 mg pour un comprimé;simvastatine
67364819;1;comprimé;comprimé;Substances actives.;pour un comprimé;55485;10;1 mg pour un comprimé;répaglinide
67365141;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;93678;11;55,71 mg;raloxifène
67365141;1;comprimé;comprimé;Substances actives.;pour un comprimé;79270;11;60 mg pour un comprimé;raloxifène (chlorhydrate de)
67365440;1;comprimé;comprimé;Substances actives.;pour un comprimé;37304;1;500 mg pour un comprimé;abiratérone (acétate d')
67365650;1;comprimé;comprimé blanc;Fractions thérapeutiques.;pour un comprimé;01786;1;1 mg pour un comprimé;estradiol
67365650;1;comprimé;comprimé blanc;Substances actives.;pour un comprimé;71064;1;;estradiol hémihydraté
67365650;2;comprimé;comprimé gris;Fractions thérapeutiques.;pour un comprimé;01786;8;1 mg pour un comprimé;estradiol
67365650;2;comprimé;comprimé gris;Substances actives.;pour un comprimé;01765;9;10 mg pour un comprimé;dydrogestérone
67365650;2;comprimé;comprimé gris;Substances actives.;pour un comprimé;71064;8;;estradiol hémihydraté
67366695;1;poudre;poudre;Substances actives.;pour un flacon;00141;1;500 mg pour un flacon;dacarbazine
67367256;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;5 mg pour un comprimé;olanzapine
