Code_CIS;Num_Element;Forme_Phar_Element;Nom_Element;Nom_Nature;Reference_dosage;Code_Substance;numOrdreEdit;Dosage
62266004;1;solution;solution;Fractions thérapeutiques.;pour 100 ml de solution perfusion;00529;1;10 g pour 100 ml de solution pour perfusion
62266004;1;solution;solution;Substances actives.;pour 100 ml de solution perfusion;17150;1;
62264811;1;solution;solution;Substances actives.;pour 0,5 ml;02427;1;3 Millions UI pour 0,5 ml
62263894;1;solution;solution;Fractions thérapeutiques.;pour 1 ml;45293;1;0,089 mg
62263894;1;solution;solution;Substances actives.;pour 1 ml;13582;1;0,1 mg pour 1 ml
62263257;1;crème;crème;Substances actives.;pour 100 g;01778;1;0,10 g pour 100 g
62263143;1;solution;solution;Substances actives.;pour une ampoule;00095;5;170,06 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;03192;2;2142,4 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;03904;3;445,69 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;04042;7;42,93 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;04546;4;2099,5 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;04905;9;7988,2 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;05246;1;69700 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;08190;8;30,45 microgrammes pour une ampoule
62263143;1;solution;solution;Substances actives.;pour une ampoule;30108;6;153,32 microgrammes pour une ampoule
62262995;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;70320;1;4,56 mg
62262995;1;comprimé;comprimé;Substances actives.;pour un comprimé;33803;1;5 mg pour un comprimé
62262657;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;26391;1;100 mg pour un flacon
62262657;1;poudre;poudre;Substances actives.;pour un flacon;90967;1;
62262276;1;suspension;suspension;Fractions thérapeutiques.;pour une seringue préremplie;19944;1;100 mg
62262276;1;suspension;suspension;Substances actives.;pour une seringue préremplie;27104;1;156 mg pour une seringue préremplie
62260706;1;comprimé;comprimé;Substances actives.;pour un comprimé;71153;1;80 mg pour un comprimé
62259814;1;comprimé;comprimé;Substances actives.;pour un comprimé;03682;1;5 mg pour un comprimé
62258872;1;sirop;sirop;Substances actives.;pour un récipient unidose;47784;1;20 mg pour 15 ml de sirop en récipient unidose
62258064;1;comprimé;comprimé;Substances actives.;pour un comprimé;33803;1;10 mg pour un comprimé
62257717;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;96027;1;5 mg pour un comprimé
62257717;1;comprimé;comprimé;Substances actives.;pour un comprimé;90670;1;5,45 mg pour un comprimé
62257471;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;38524;1;20 mg pour un comprimé
62257471;1;comprimé;comprimé;Substances actives.;pour un comprimé;67373;1;
62256597;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;01525;2;400 UI
62256597;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72723;1;500 mg
62256597;1;comprimé;comprimé;Substances actives.;pour un comprimé;00428;1;1250 mg pour un comprimé
62256597;1;comprimé;comprimé;Substances actives.;pour un comprimé;85054;2;4 mg pour un comprimé
62255584;1;gélule;gélule;Substances actives.;pour une gélule;00915;1;200 mg pour une gélule
62253245;1;solution;solution;Substances actives.;pour 1 mL;06247;5;1 mg pour 1 mL
62253042;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;160 mg pour un comprimé
62252570;1;comprimé;comprimé;Substances actives.;pour un comprimé;19770;1;40 mg pour un comprimé
62252467;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;02590;1;50 mg pour un flacon
62252467;1;poudre;poudre;Substances actives.;pour un flacon;43362;1;
62251707;1;comprimé;comprimé actif (rose pâle);Fractions thérapeutiques.;pour un comprimé;01807;2;0,020 mg pour un comprimé
62251707;1;comprimé;comprimé actif (rose pâle);Substances actives.;pour un comprimé;18867;1;3 mg pour un comprimé
62251707;1;comprimé;comprimé actif (rose pâle);Substances actives.;pour un comprimé;24247;2;
62250594;1;suspension;suspension;Substances actives.;pour 1 ml de suspension buvable;02509;1;100 000 UI pour 1 ml de suspension buvable
62249492;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;100 mg pour une gélule
62249357;1;solution;solution;Fractions thérapeutiques.;pour 100 ml;04771;7;0,0125 g pour 100 ml
62249357;1;solution;solution;Substances actives.;pour 100 ml;01014;3;1,0000 g pour 100 ml
62249357;1;solution;solution;Substances actives.;pour 100 ml;05493;8;0,5000 g pour 100 ml
62249357;1;solution;solution;Substances actives.;pour 100 ml;24735;7;
62247908;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;96027;1;5 mg pour un comprimé
62247908;1;comprimé;comprimé;Substances actives.;pour un comprimé;90670;1;
62246628;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;89971;1;20 mg
62246628;1;comprimé;comprimé;Substances actives.;pour un comprimé;78924;1;25,54 mg pour un comprimé
62246560;1;comprimé;comprimé;Substances actives.;pour un comprimé;03682;1;5 mg pour un comprimé
62245483;1;comprimé;comprimé;Substances actives.;pour un comprimé;02940;3;400 mg pour un comprimé
62245483;1;comprimé;comprimé;Substances actives.;pour un comprimé;04415;5;400 mg pour un comprimé
62243639;1;solution;solution;Fractions thérapeutiques.;pour une ampoule;01261;1;4,00 mg
62243639;1;solution;solution;Substances actives.;pour une ampoule;04509;1;5,30 mg pour une ampoule
62241816;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;40 mg pour un comprimé
62240810;1;comprimé;comprimé;Substances actives.;pour un comprimé;16849;1;800 mg pour un comprimé
62240543;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;64818;1;1 mg
62240543;1;comprimé;comprimé;Substances actives.;pour un comprimé;79968;1;1,44 mg pour un comprimé
62239384;1;solution;solution;Substances actives.;pour 1 ml de solution;24245;1;17,86 mg pour 1 ml de solution
62238535;1;gélule;gélule;Substances actives.;pour une gélule;21129;1;20 mg pour une gélule
62238453;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;33207;1;10 mg pour un comprimé
62238453;1;comprimé;comprimé;Substances actives.;pour un comprimé;26727;1;
62238446;1;gélule;gélule;Substances actives.;pour une gélule;04773;1;20 mg pour une gélule
62237910;1;comprimé;comprimé;Substances actives.;pour un comprimé;12855;1;220 mg pour un comprimé
62237643;1;solution;solution;Substances actives.;pour 1 ml;02019;1;2 mg pour 1 ml
62236089;1;gélule;gélule;Substances actives.;pour une gélule;00915;1;120,00 mg pour une gélule
62235247;1;comprimé;comprimé;Substances actives.;pour un comprimé;00420;2;100 mg pour un comprimé
62235247;1;comprimé;comprimé;Substances actives.;pour un comprimé;04281;4;1 mg pour un comprimé
62233577;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;23247;1;7,5 mg pour un comprimé
62233577;1;comprimé;comprimé;Substances actives.;pour un comprimé;45847;1;
62233545;1;solution;solution;Fractions thérapeutiques.;pour 100 ml de solution pour perfusion;00529;1;20 g pour 100 ml de solution pour perfusion
62233545;1;solution;solution;Substances actives.;pour 100 ml de solution pour perfusion;17150;1;
62232411;1;comprimé;comprimé;Substances actives.;pour un comprimé;98763;1;2,5 mg pour un comprimé
62232322;1;solution;solution;Fractions thérapeutiques.;pour 1 ml de solution injectable;44437;1;8,83 mg
62232322;1;solution;solution;Substances actives.;pour 1 ml de solution injectable;83934;1;10 mg pour 1 ml de solution injectable
62232169;1;suspension;suspension;Substances actives.;pour 100 ml de suspension injectable;05480;1;2,000 g pour 100 ml de suspension injectable
62231576;1;solution;solution;Substances actives.;pour 1 ml de solution;21053;1;1 mg pour 1 ml de solution
62229155;1;solution;solution;Substances actives.;pour 100 g;03778;1;0,5 g pour 100 g
62229123;1;comprimé;comprimé;Substances actives.;pour un comprimé;25681;1;150 mg pour un comprimé
62228427;1;comprimé;comprimé;Substances actives.;pour un comprimé;80180;1;100 mg pour un comprimé
62227581;1;comprimé;comprimé;Substances actives.;pour un comprimé;01976;1;5 mg pour un comprimé
62227567;1;solution;solution;Substances actives.;pour une ampoule de 2 ml;19859;1;20 mg pour une ampoule de 2 ml
62227318;1;gélule;gélule;Substances actives.;pour une gélule;02914;1;50 mg pour une gélule
62227058;1;solution;solution;Fractions thérapeutiques.;pour une ampoule de 10 ml;01080;2;0,05 mg
62227058;1;solution;solution;Fractions thérapeutiques.;pour une ampoule de 10 ml;56635;1;100 mg
62227058;1;solution;solution;Substances actives.;pour une ampoule de 10 ml;04280;2;0,091 mg pour une ampoule de 10 ml
62227058;1;solution;solution;Substances actives.;pour une ampoule de 10 ml;05432;1;106,6 mg pour une ampoule de 10 ml
62225235;1;solution;solution;Substances actives.;pour une seringue pré-remplie de 0,5 mL;60630;1;0,25 mg pour une seringue pré-remplie de 0,5 mL
62223558;1;comprimé;comprimé;Substances actives.;pour un comprimé;95609;1;250 mg pour un comprimé
62223501;1;substitut de tissu vivant;substitut de tissu vivant;Substances actives.;pour un cm² de feuillet;58205;1;79 000 à 316 000 cellules pour un cm² de feuillet
62223483;1;comprimé;comprimé;Substances actives.;pour un comprimé;27380;1;75 microgrammes pour un comprimé
62223316;1;gel;gel;Substances actives.;pour 100 g de gel;00568;2;0,520 g pour 100 g de gel
62223316;1;gel;gel;Substances actives.;pour 100 g de gel;00690;5;0,100 g pour 100 g de gel
62223316;1;gel;gel;Substances actives.;pour 100 g de gel;00857;3;0,250 g pour 100 g de gel
62223316;1;gel;gel;Substances actives.;pour 100 g de gel;04532;4;0,030 g pour 100 g de gel
62222050;1;solution;solution;Substances actives.;pour un stylo pré-rempli;16648;1;50 mg pour un stylo pré-rempli
62220672;1;comprimé;comprimé;Substances actives.;pour un comprimé;39196;1;20 mg pour un comprimé
62218397;1;collyre;collyre;Fractions thérapeutiques.;pour 1 mL de solution;15009;2;5 mg
62218397;1;collyre;collyre;Substances actives.;pour 1 mL de solution;00200;2;6,8 mg pour 1 mL de solution
62218397;1;collyre;collyre;Substances actives.;pour 1 mL de solution;81904;1;0,3 mg pour 1 mL de solution
62217822;1;solution;solution;Substances actives.;pour 1 mL de solution;00008;2;18 mg pour 1 mL de solution
62217822;1;solution;solution;Substances actives.;pour 1 mL de solution;00900;1;12 mg pour 1 mL de solution
62217530;1;granulés;granulés;Substances actives.;pour un sachet-dose;02640;1;2 g pour un sachet-dose
62217516;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;33617;1;200 mg pour un comprimé
62217516;1;comprimé;comprimé;Substances actives.;pour un comprimé;02114;1;
62217480;1;émulsion;émulsion;Fractions thérapeutiques.;pour 1000 ml;00529;23;144 g
62217480;1;émulsion;émulsion;Fractions thérapeutiques.;pour 1000 ml;00544;8;1,753 g
62217480;1;émulsion;émulsion;Fractions thérapeutiques.;pour 1000 ml;00563;3;3,186 g
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00006;11;2,100 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00031;9;6,792 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00430;22;0,623 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00550;1;3,284 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00555;2;4,384 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00610;15;4,916 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00629;14;4,200 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00631;19;0,250 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00658;5;2,540 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00674;16;0,800 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00675;6;3,604 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;00901;18;0,378 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;01021;10;2,312 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;01044;12;4,908 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;01178;7;3,780 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;02666;4;2,736 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;03455;20;3,689 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;03482;13;4,760 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;04549;17;1,171 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;04951;27;16 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;07326;26;20 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;14134;24;2,496 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;17150;23;158,400 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;20789;28;4 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;38615;8;2,368 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;79537;3;3,980 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;80185;21;0,910 g pour 1000 ml
62217480;1;émulsion;émulsion;Substances actives.;pour 1000 ml;96774;25;7,024 g pour 1000 ml
62217014;1;gel;gel;Substances actives.;pour 100 g de gel;02092;1;5 g pour 100 g de gel
62216243;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39727;2;5 mg
62216243;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;52431;1;6,79 mg
62216243;1;comprimé;comprimé;Substances actives.;pour un comprimé;69916;1;10 mg pour un comprimé
62216243;1;comprimé;comprimé;Substances actives.;pour un comprimé;93748;2;6,935 mg pour un comprimé
62215045;1;comprimé;comprimé;Substances actives.;pour un comprimé;00762;1;100 mg pour un comprimé
62215020;1;comprimé;comprimé;Substances actives.;pour un comprimé;03752;1;1 g pour un comprimé
62213717;1;gélule;gélule;Substances actives.;pour une gélule;70833;1;2 mg pour une gélule
62210849;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;01786;1;1 mg pour un comprimé
62210849;1;comprimé;comprimé;Substances actives.;pour un comprimé;03940;2;0,5 mg pour un comprimé
62210849;1;comprimé;comprimé;Substances actives.;pour un comprimé;71064;1;
62209971;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;64818;1;1 mg
62209971;1;comprimé;comprimé;Substances actives.;pour un comprimé;48147;1;1,56 mg pour un comprimé
62208976;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;29337;1;163 mg pour un comprimé
62208976;1;comprimé;comprimé;Substances actives.;pour un comprimé;89901;1;
62207600;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;80 mg pour un comprimé
62207034;1;solution;solution;Substances actives.;pour 100 ml de solution buvable;02543;1;0,033 g pour 100 ml de solution buvable
62206181;1;solution;solution;Substances actives.;;00093;1;1,193 g pour 1000 mL
62206181;1;solution;solution;Substances actives.;;00430;2;0,176 g pour 1000 mL
62206181;1;solution;solution;Substances actives.;;00901;3;6,43 g  pour 1000 mL
62206181;1;solution;solution;Substances actives.;;03018;4;3,253 g  pour 1000 mL
62206135;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;87533;1;5 mg
62206135;1;comprimé;comprimé;Substances actives.;pour un comprimé;08736;1;5,416 mg pour un comprimé
62205873;1;suspension;suspension;Substances actives.;pour 1 ml de suspension;45638;1;40 mg pour 1 ml de suspension
62204262;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;40 mg pour un comprimé
62204255;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;39727;1;5 mg
