Code_ CIS;Nom_Specialite;Statut_AMM;Code_Statut;Date_AMM;Date_Auto;Date_fin_statut_actif_AMM;Procedure;Code_Procedure;Lib_ATC;Code_ATC
68802188;CARVECORAL 12,5 mg/5 mg, comprimé pelliculé;Actif;1;17/07/2017;;;Procédure décentralisée;32;Carvédilol et ivabradine;C07FX06
68802779;TERGYNAN, comprimé vaginal;Actif;1;02/05/1997;17/11/1975;;Procédure nationale;1;Nystatine en association;G01AA51
68802989;ERYTHROCINE 1000 mg, granulés pour solution buvable en sachet-dose;Actif;1;09/03/1998;19/07/1976;;Procédure nationale;1;Erythromycine;J01FA01
68803920;PARACETAMOL ARROW CONSEIL 500 mg, comprimé;Actif;1;14/05/2010;;;Procédure nationale;1;Paracétamol;N02BE01
68804011;PANTESTONE 40 mg, capsule molle;Actif;1;24/12/1984;;;Procédure nationale;1;Testostérone;G03BA03
68804495;CEFEPIME VIATRIS 2 g, poudre pour solution injectable;Actif;1;17/11/2008;;;Procédure nationale;1;Céfépime;J01DE01
68805138;AMOROLFINE ARROW 5 %, vernis à ongles médicamenteux;Actif;1;27/12/2010;;;Procédure nationale;1;Amorolfine;D01AE16
68805483;XATRAL LP 10 mg, comprimé à libération prolongée;Archivé;3;02/04/2008;;15/03/2018;Autorisation d'importation parallèle;31;Alfuzosine;G04CA01
68805939;CEFTRIAXONE ZENTIVA 500 mg/5 ml, poudre et solvant pour solution injectable (IV);Actif;1;07/09/2000;;;Procédure nationale;1;Ceftriaxone;J01DD04
68806037;METYRAPONE HRA PHARMA 250 mg, capsule molle;Actif;1;05/02/2015;;;Procédure de reconnaissance mutuelle;21;Métyrapone;V04CD01
68806603;ACIDE URSODESOXYCHOLIQUE ARROW 250 mg, comprimé pelliculé;Actif;1;27/06/2012;;;Procédure nationale;1;Acide ursodésoxycholique;A05AA02
68806628;AMLODIPINE/VALSARTAN ARROW 10 mg/160 mg, comprimé pelliculé;Actif;1;12/02/2018;;;Procédure nationale;1;Valsartan et amlodipine;C09DB01
68808515;ALPRAZOLAM ARROW LAB 1 mg, comprimé sécable;Actif;1;14/11/2017;;;Procédure nationale;1;Alprazolam;N05BA12
68808732;SEREPROSTA 160 mg, gélule;Actif;1;02/03/1993;;;Procédure nationale;1;Fruit de palmier de Floride;G04CX02
68808796;RITALINE L.P. 30 mg, gélule à libération prolongée;Actif;1;05/05/2003;;;Procédure nationale;1;Méthylphénidate;N06BA04
68809147;CEFIXIME CRISTERS 200 mg, comprimé pelliculé;Actif;1;12/03/2018;;;Procédure nationale;1;Céfixime;J01DD08
68809994;AMBROXOL VIATRIS CONSEIL 30 mg, comprimé;Actif;1;23/06/1995;;;Procédure nationale;1;Ambroxol;R05CB06
68810320;LIVIAL 2,5 mg, comprimé;Actif;1;05/02/2018;;;Autorisation d'importation parallèle;31;Tibolone;G03CX01
68810441;ALLOPURINOL EG 100 mg, comprimé;Actif;1;10/02/2000;;;Procédure nationale;1;Allopurinol;M04AA01
68810459;DROPERIDOL AGUETTANT 5 mg/2 ml, solution injectable (I.M.);Actif;1;21/01/2013;;;Procédure nationale;1;Dropéridol;N05AD08
68810740;LANSOPRAZOLE ALMUS PHARMA 30 mg, gélule gastro-résistante;Actif;1;06/10/2017;;;Procédure nationale;1;Lansoprazole;A02BC03
68811073;PRAVASTATINE CRISTERS 10 mg, comprimé sécable;Actif;1;05/05/2017;;;Procédure nationale;1;Pravastatine;C10AA03
68814685;ARIPIPRAZOLE ZYDUS 15 mg, comprimé;Actif;1;19/12/2016;;;Procédure nationale;1;Aripiprazole;N05AX12
68815221;KARDEGIC 300 mg, poudre pour solution buvable en sachet;Actif;1;25/09/1989;;;Procédure nationale;1;Acide acétylsalicylique;B01AC06
68816348;TRIMEBUTINE CRISTERS 200 mg, comprimé;Actif;1;27/08/2009;;;Procédure nationale;1;Trimébutine;A03AA05
68816437;FLUOXETINE BIOGARAN 20 mg/5 ml SANS SUCRE, solution buvable édulcorée à la saccharine sodique et au cyclamate de sodium;Actif;1;22/04/2004;;;Procédure nationale;1;Fluoxétine;N06AB03
68818192;FLAGYL 250 mg, comprimé pelliculé;Actif;1;19/10/1983;;;Procédure nationale;1;Métronidazole;P01AB01
68819052;TERLIPRESSINE ALTAN 1 mg/8,5 mL, solution injectable;Actif;1;24/08/2020;;;Procédure décentralisée;32;Terlipressine;H01BA04
68820460;NIFLURIL ENFANTS 400 mg, suppositoire sécable;Actif;1;17/10/1996;07/07/1975;;Procédure nationale;1;Morniflumate;M01AX22
68821893;AETOXISCLEROL TAMPONNE 0,5 POUR CENT (10 mg/2 ml), solution injectable (IV) en ampoule;Actif;1;24/07/1996;;;Procédure nationale;1;Polidocanol;C05BB02
68821950;SOLIFENACINE ARROW 10 mg, comprimé pelliculé;Actif;1;21/06/2017;;;Procédure nationale;1;Solifénacine;G04BD08
68822550;ALLOPURINOL ZENTIVA 200 mg, comprimé;Actif;1;21/10/2011;;;Procédure nationale;1;Allopurinol;M04AA01
68822568;ODRIK 0,5 mg, gélule;Actif;1;19/02/1992;;;Procédure nationale;1;Trandolapril;C09AA10
68822739;CITRAFLEET, poudre pour solution buvable en sachet-dose;Archivé;3;10/02/2014;;23/11/2018;Autorisation d'importation parallèle;31;Associations (lavements);A06AG20
68822746;OVITRELLE 250 microgrammes, solution injectable en stylo prérempli;Actif;1;23/06/2011;;;Procédure centralisée;20;Choriogonadotrophine alfa;G03GA08
68822881;SENSIVISION AU PLANTAIN, collyre en récipient unidose;Actif;1;11/02/1999;;;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
68823314;LISINOPRIL/HYDROCHLOROTHIAZIDE VIATRIS 20mg/12,5mg, comprimé sécable;Actif;1;08/03/2005;;;Procédure nationale;1;Lisinopril et diurétiques;C09BA03
68823378;EZETIMIBE/SIMVASTATINE ZENTIVA 10 mg/20 mg, comprimé;Actif;1;20/09/2017;;;Procédure nationale;1;Simvastatine et ézétimibe;C10BA02
68823442;TRAMADOL/PARACETAMOL CRISTERS 37,5 mg/325 mg, comprimé pelliculé;Actif;1;01/03/2013;;;Procédure nationale;1;Tramadol et paracétamol;N02AJ13
68825393;NIQUITIN MENTHE FRAICHE 4 mg, comprimé à sucer édulcoré à l'aspartam;Actif;1;08/08/2001;;;Procédure nationale;1;Nicotine;N07BA01
68826374;FENTANYL TEVA SANTE 100 microgrammes/heure, dispositif transdermique;Actif;1;28/07/2008;;;Procédure de reconnaissance mutuelle;21;Fentanyl;N02AB03
68826958;COMTAN 200 mg, comprimé pelliculé;Actif;1;22/09/1998;;;Procédure centralisée;20;Entacapone;N04BX02
68827490;LEVETIRACETAM ZYDUS 250 mg, comprimé pelliculé;Actif;1;31/01/2014;;;Procédure nationale;1;Lévétiracétam;N03AX14
68828471;EDUCTYL ENFANTS, suppositoire effervescent;Actif;1;10/12/1991;14/09/1970;;Procédure nationale;1;Médicaments produisant de l'anhydride carbonique;A06AX02
68829121;ZEBINIX 800 mg, comprimé;Actif;1;21/04/2009;;;Procédure centralisée;20;Eslicarbazépine;N03AF04
68829452;OXYCODONE RENAUDIN 10 mg/mL, solution pour perfusion;Actif;1;23/11/2018;;;Procédure nationale;1;Oxycodone;N02AA05
68829541;SEDATIF PC, comprimé sublingual;Actif;1;16/12/2020;03/06/1970;;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
68829580;CEFTRIAXONE SUBSTIPHARM 2 g, poudre pour solution injectable;Actif;1;21/03/2018;;;Procédure nationale;1;Ceftriaxone;J01DD04
68830091;PARACETAMOL EVOLUGEN 1 g, comprimé sécable;Actif;1;25/10/2007;;;Procédure nationale;1;Paracétamol;N02BE01
68830198;PREDNISONE ZENTIVA 5 mg, comprimé sécable;Actif;1;15/04/1998;;;Procédure nationale;1;Prednisone;H02AB07
68830999;PERMIXON 160 mg, gélule;Actif;1;14/10/2020;;;Autorisation d'importation parallèle;31;Fruit de palmier de Floride;G04CX02
68831503;GABAPENTINE PFIZER 100 mg, gélule;Actif;1;24/12/2013;;;Procédure décentralisée;32;Gabapentine;N02BF01
68831670;DIAMICRON 60 mg, comprimé sécable à libération modifiée;Actif;1;24/12/2009;;;Procédure décentralisée;32;Gliclazide;A10BB09
68832021;RABEPRAZOLE CRISTERS 20 mg, comprimé gastro-résistant;Actif;1;01/08/2012;;;Procédure nationale;1;Rabéprazole;A02BC04
68832758;VENLAFAXINE ZYDUS FRANCE LP 75 mg, gélule à libération prolongée;Actif;1;04/09/2008;;;Procédure nationale;1;Venlafaxine;N06AX16
68834182;BORTEZOMIB ZENTIVA 3,5 mg, poudre pour solution injectable;Actif;1;10/07/2018;;;Procédure décentralisée;32;Bortézomib;L01XG01
68836272;YARGESA 100 mg, gélule;Actif;1;22/03/2017;;;Procédure centralisée;20;Miglustat;A16AX06
68837972;CLOMIPRAMINE VIATRIS 25 mg, comprimé pelliculé;Actif;1;14/11/1996;;;Procédure nationale;1;Clomipramine;N06AA04
68840153;TAMSULOSINE VIATRIS L.P. 0,4 mg, gélule à libération prolongée;Actif;1;17/11/2005;;;Procédure nationale;1;Tamsulosine;G04CA02
68840694;CELECOXIB SANDOZ 100 mg, gélule;Actif;1;07/07/2014;;;Procédure décentralisée;32;Célécoxib;M01AH01
68840751;MEROPENEM ACS DOBFAR 1 g, poudre pour solution injectable/pour perfusion;Actif;1;09/12/2019;;;Procédure nationale;1;Méropénem;J01DH02
68841180;REPAGLINIDE ZYDUS 1 mg, comprimé sécable;Actif;1;12/01/2011;;;Procédure nationale;1;Répaglinide;A10BX02
68843466;TAMSULOSINE EG L.P. 0,4 mg, gélule à libération prolongée;Actif;1;29/11/2005;;;Procédure nationale;1;Tamsulosine;G04CA02
68843886;QUETIAPINE TEVA LP 50 mg, comprimé à libération prolongée;Actif;1;07/07/2017;;;Procédure décentralisée;32;Quétiapine;N05AH04
68844504;ORAVERSE 400 microgrammes/1,7 ml, solution injectable;Actif;1;27/01/2012;;;Procédure décentralisée;32;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
68844664;LERCANIDIPINE TEVA SANTE 10 mg, comprimé pelliculé sécable;Archivé;3;30/03/2012;;07/09/2021;Procédure décentralisée;32;Lercanidipine;C08CA13
68844917;STAMARIL, poudre et solvant pour suspension injectable en récipient multidose, Vaccin de la fièvre jaune (vivant);Actif;1;19/07/1979;;;Procédure nationale;1;Fièvre jaune, virus vivant atténué;J07BL01
68846206;INSTANYL 50 microgrammes, solution pour pulvérisation nasale en récipient unidose;Actif;1;29/06/2011;;;Procédure centralisée;20;Fentanyl;N02AB03
68846850;LACOSAMIDE BIOGARAN 150 mg, comprimé pelliculé;Actif;1;12/02/2018;;;Procédure nationale;1;Lacosamide;N03AX18
68849298;PARACETAMOL ARROW 500 mg, gélule;Actif;1;14/05/2010;;;Procédure nationale;1;Paracétamol;N02BE01
68849914;FENOFIBRATE BIOGARAN 160 mg, comprimé;Actif;1;30/01/2006;;;Procédure nationale;1;Fénofibrate;C10AB05
68850261;CABAZITAXEL VIATRIS 20 mg/ml, solution à diluer pour perfusion;Actif;1;13/04/2022;;;Procédure de reconnaissance mutuelle;21;Cabazitaxel;L01CD04
68850795;ARIPIPRAZOLE TEVA 5 mg, comprimé;Actif;1;10/06/2015;;;Procédure décentralisée;32;Aripiprazole;N05AX12
68852682;ASPEGIC INJECTABLE 500 mg/5 ml, poudre et solution pour usage parentéral;Actif;1;08/01/1996;22/05/1975;;Procédure nationale;1;Acide acétylsalicylique;N02BA01
68852732;VALACICLOVIR MYLAN 500 mg, comprimé pelliculé;Actif;1;28/11/2018;;;Autorisation d'importation parallèle;31;Valaciclovir;J05AB11
68852892;NICOPASS 1,5 mg SANS SUCRE MENTHE FRAICHEUR, pastille édulcorée à l'aspartam et à l'acésulfame potassique;Actif;1;05/07/2004;;;Procédure nationale;1;Nicotine;N07BA01
68853282;PREDNISONE VIATRIS 1 mg, comprimé;Actif;1;13/05/2008;;;Procédure nationale;1;Prednisone;H02AB07
68853446;BRONCHOKOD SANS SUCRE ENFANTS 2 POUR CENT, solution buvable édulcorée à la saccharine sodique;Actif;1;03/04/1984;;;Procédure nationale;1;Carbocistéine;R05CB03
68853567;EPLERENONE KRKA 25 mg, comprimé pelliculé;Actif;1;10/08/2018;;;Procédure décentralisée;32;Eplérénone;C03DA04
68853909;ELOCTA 2000 UI, poudre et solvant pour solution injectable;Actif;1;19/11/2015;;;Procédure centralisée;20;Facteur VIII de coagulation;B02BD02
68853923;PHYTOMELIS, solution buvable en flacon;Archivé;3;15/05/1991;;08/07/2019;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
68856759;PHENYLEPHRINE AGUETTANT, 50 microgrammes/mL, solution injectable;Actif;1;20/10/2014;;;Procédure nationale;1;Phényléphrine;C01CA06
68859538;RISEDRONATE ALTER 35 mg, comprimé pelliculé;Actif;1;24/11/2011;;;Procédure nationale;1;Acide risédronique;M05BA07
68861083;REANUTRIFLEX LIPIDE G 144/N 8/E, émulsion pour perfusion;Actif;1;21/12/1999;;;Procédure de reconnaissance mutuelle;21;Associations (solutions pour nutrition parentérale);B05BA10
68862107;GEFITINIB ACCORD 250 mg, comprimé pelliculé;Actif;1;19/12/2018;;;Procédure décentralisée;32;Géfitinib;L01EB01
68865128;FRAXODI 15 200 U.I. Axa/0,8 ml, solution injectable (S.C.) en seringue pré-remplie;Actif;1;06/05/1998;;;Procédure nationale;1;Nadroparine;B01AB06
68865904;PNEUMOREL 80 mg, comprimé enrobé;retiré;0;08/12/1993;24/11/1975;31/07/2019;Procédure nationale;1;Fenspiride;R03DX03
68868512;GENTAMICINE PANPHARMA 160 mg, solution injectable;Actif;1;10/01/1984;;;Procédure nationale;1;Gentamicine;J01GB03
68869347;ARGININE VEYRON, solution buvable en flacon;Actif;1;08/01/1996;12/07/1976;;Procédure nationale;1;THÉRAPIE HÉPATIQUE;A05BA
68871572;LEVONORGESTREL/ETHINYLESTRADIOL ZENTIVA 100 microgrammes/20 microgrammes, comprimé enrobé;Archivé;3;12/02/2014;;24/11/2021;Procédure nationale;1;Lévonorgestrel et éthinylestradiol;G03AA07
68872279;RACECADOTRIL ZENTIVA 100 mg, gélule;Actif;1;24/12/2019;;;Procédure nationale;1;Racécadotril;A07XA04
68872941;SPIRAMYCINE/METRONIDAZOLE SUBSTIPHARM 1,5 M.U.I./250 mg, comprimé pelliculé;Actif;1;24/11/2005;;;Procédure nationale;1;Spiramycine et métronidazole;J01RA04
68873833;LERCANIDIPINE ZYDUS 20 mg, comprimé pelliculé sécable;Actif;1;08/12/2009;;;Procédure nationale;1;Lercanidipine;C08CA13
68874401;CHLORHYDRATE DE METHADONE ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS 10 mg/7,5 ml, sirop en récipient unidose;Actif;1;21/03/1995;;;Procédure nationale;1;Méthadone;N07BC02
68874789;PHYSIONEAL 40 GLUCOSE 2,27 % CLEARFLEX, solution pour dialyse péritonéale;Actif;1;12/10/2004;;;Procédure de reconnaissance mutuelle;21;SOLUTIONS HYPERTONIQUES;B05DB
68875332;VELBE 10 mg, poudre pour solution injectable I.V.;Actif;1;30/12/1997;20/12/1968;;Procédure nationale;1;Vinblastine;L01CA01
68876092;LEPTAX 1000 mg, comprimé pelliculé;Actif;1;13/04/2018;;;Procédure décentralisée;32;Lévétiracétam;N03AX14
68876142;BROMAZEPAM ARROW 6 mg, comprimé quadrisécable;Actif;1;21/01/2003;;;Procédure nationale;1;Bromazépam;N05BA08
68877714;ALMOTRIPTAN TEVA 12,5 mg, comprimé pelliculé;Actif;1;03/11/2014;;;Procédure décentralisée;32;Almotriptan;N02CC05
68878549;RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;Actif;1;07/10/2003;;;Procédure de reconnaissance mutuelle;21;Rispéridone;N05AX08
68878773;ALMOTRIPTAN VIATRIS 12,5 mg, comprimé pelliculé;Actif;1;03/11/2014;;;Procédure décentralisée;32;Almotriptan;N02CC05
68878862;ARANESP 300 microgrammes, solution injectable en seringue préremplie;Actif;1;08/06/2001;;;Procédure centralisée;20;Darbépoétine alfa;B03XA02
68879206;CLARITHROMYCINE ARROW 250 mg, comprimé pelliculé;Actif;1;20/07/2007;;;Procédure nationale;1;Clarithromycine;J01FA09
68879708;ESKAZOLE 400 mg, comprimé;Actif;1;24/05/2005;;;Procédure nationale;1;Albendazole;P02CA03
68880233;VENLAFAXINE VIATRIS 50 mg, comprimé pelliculé;Actif;1;14/04/2008;;;Procédure nationale;1;Venlafaxine;N06AX16
68880443;KETOCONAZOLE VIATRIS 2 %, gel en sachet-dose;Actif;1;11/09/2008;;;Procédure nationale;1;Kétoconazole;D01AC08
68880774;OLANZAPINE VIATRIS 10 mg, comprimé orodispersible;Actif;1;25/03/2015;;;Procédure décentralisée;32;Olanzapine;N05AH03
68881399;AMOXICILLINE ZENTIVA LAB 500 mg/5 ml, poudre pour suspension buvable;Actif;1;12/09/2014;;;Procédure nationale;1;Amoxicilline;J01CA04
68881730;ACIDE ACETYLSALICYLIQUE VIATRIS 100 mg, comprimé gastro-résistant;Actif;1;08/07/2019;;;Procédure décentralisée;32;Acide acétylsalicylique;B01AC06
68882298;EPLERENONE EG 25 mg, comprimé pelliculé;Actif;1;18/09/2015;;;Procédure de reconnaissance mutuelle;21;Eplérénone;C03DA04
68883635;DILTIAZEM ZENTIVA L.P. 120 mg, gélule à libération prolongée;Archivé;3;09/09/1994;;26/08/2019;Procédure nationale;1;Diltiazem;C08DB01
68884833;NICOBION 500 mg, comprimé pelliculé;Actif;1;07/07/1997;10/02/1960;;Procédure nationale;1;Nicotinamide;A11HA01
68885675;CITRAFLEET, poudre pour solution buvable en sachet;Actif;1;21/04/2008;;;Procédure de reconnaissance mutuelle;21;Associations (lavements);A06AG20
68885764;RASAGILINE CRISTERS 1 mg, comprimé;Actif;1;12/05/2017;;;Procédure nationale;1;Rasagiline;N04BD02
68886179;ISUPREL 0,20 mg/1 ml, solution injectable en ampoule;Actif;1;02/11/1994;;;Procédure nationale;1;Isoprénaline;C01CA02
68886446;SALBUTAMOL VIATRIS 5mg/2,5ml, solution pour inhalation par nébuliseur en récipient unidose;Actif;1;11/05/2000;;;Procédure nationale;1;Salbutamol;R03AC02
68887103;AMAREL 4 mg, comprimé;Actif;1;14/11/1996;;;Procédure de reconnaissance mutuelle;21;Glimépiride;A10BB12
68887509;ACICLOVIR SANDOZ 5 %, crème;Actif;1;21/01/2003;;;Procédure nationale;1;Aciclovir;D06BB03
68888543;LYSORYNX, comprimé à sucer édulcoré au sorbitol et à la saccharine;Actif;1;05/01/2018;;;Procédure nationale;1;Divers (antiseptiques);R02AA20
68888874;FUROSEMIDE RENAUDIN 250 mg/25 mL, solution injectable;Actif;1;04/09/2002;;;Procédure nationale;1;Furosémide;C03CA01
68888917;ACICLOVIR ARROW 200 mg, comprimé;Actif;1;09/07/2002;;;Procédure nationale;1;Aciclovir;J05AB01
68890786;MIANSERINE EG 60 mg, comprimé pelliculé sécable;Actif;1;06/07/2001;;;Procédure nationale;1;Miansérine;N06AX03
68891831;CELECOXIB RANBAXY 200 mg, gélule;Actif;1;17/04/2015;;;Procédure décentralisée;32;Célécoxib;M01AH01
68892755;CETIRIZINE EG LABO CONSEIL 10 mg, comprimé à sucer;Actif;1;24/11/2005;;;Procédure nationale;1;Cétirizine;R06AE07
68893921;TADALAFIL ZYDUS 20 mg, comprimé pelliculé;Actif;1;05/04/2017;;;Procédure nationale;1;Tadalafil;G04BE08
68895395;OLANZAPINE ALTER 5 mg, comprimé pelliculé;Actif;1;08/01/2009;;;Procédure nationale;1;Olanzapine;N05AH03
68896312;LOSARTAN RANBAXY 50 mg, comprimé pelliculé;Actif;1;06/03/2009;;;Procédure nationale;1;Losartan;C09CA01
68900650;ANASTROZOLE SUBSTIPHARM 1 mg, comprimé pelliculé;Actif;1;27/08/2009;;;Procédure nationale;1;Anastrozole;L02BG03
68901510;DEBRIDAT, granulés pour suspension buvable en sachet;Actif;1;13/12/1989;04/09/1975;;Procédure nationale;1;Trimébutine;A03AA05
68901873;RISPERDALCONSTA L.P. 37,5 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;Actif;1;07/10/2003;;;Procédure de reconnaissance mutuelle;21;Rispéridone;N05AX08
68902014;BRONCHEX 750 mg/15 ml ADULTES SANS SUCRE, solution buvable en sachet édulcorée à la saccharine sodique et au maltitol liquide;Actif;1;26/10/2017;;;Procédure nationale;1;Carbocistéine;R05CB03
68903408;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE ARROW 4 mg/5 mg, comprimé;Actif;1;20/11/2020;;;Procédure décentralisée;32;Périndopril et amlodipine;C09BB04
68903689;BISOCE 5 mg, comprimé pelliculé sécable;Actif;1;04/01/2000;;;Procédure de reconnaissance mutuelle;21;Bisoprolol;C07AB07
68906169;MOMETASONE TEVA 50 microgrammes/dose, suspension pour pulvérisation nasale;Actif;1;18/07/2014;;;Procédure décentralisée;32;Mométasone;R01AD09
68906660;TOPIRAMATE VIATRIS 200 mg, comprimé pelliculé;Actif;1;21/11/2007;;;Procédure nationale;1;Topiramate;N03AX11
68906735;EXOMUC 200 mg, granulés pour usage oral en sachet;Actif;1;03/01/1995;;;Procédure nationale;1;Acétylcystéine;R05CB01
68906742;GENOTONORM MINIQUICK 1,8 mg, poudre et solvant pour solution injectable;Actif;1;09/07/1997;;;Procédure de reconnaissance mutuelle;21;Somatropine;H01AC01
68907748;CEFIXIME RANBAXY 200 mg, comprimé pelliculé;Archivé;3;20/11/2008;;18/06/2020;Procédure nationale;1;Céfixime;J01DD08
68909069;GRANIONS DE ZINC 15 mg/2 ml, solution buvable en ampoule;Actif;1;21/07/1992;;;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
68909329;MAALOX REFLUX ALGINATE DE SODIUM/BICARBONATE DE SODIUM MENTHE 500 mg/267 mg SANS SUCRE, suspension buvable en sachet, édulcorée à la saccharine sodique;Actif;1;17/10/2014;;;Procédure nationale;1;AUTRES MÉDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO);A02BX
68909592;RISPERIDONE TEVA SANTE 4 mg, comprimé pelliculé sécable;Actif;1;28/01/2008;;;Procédure nationale;1;Rispéridone;N05AX08
68912300;TIAPRIDE VIATRIS 100 mg, comprimé sécable;Actif;1;26/09/1990;;;Procédure nationale;1;Tiapride;N05AL03
68913719;SUNITINIB BIOGARAN 25 mg, gélule;Actif;1;06/02/2020;;;Procédure nationale;1;Sunitinib;L01EX01
68914027;PIFELTRO 100 mg, comprimé pelliculé;Actif;1;22/11/2018;;;Procédure centralisée;20;Doravirine;J05AG06
68915360;ENTECAVIR EG 1 mg, comprimé pelliculé;Actif;1;16/10/2017;;;Procédure décentralisée;32;Entécavir;J05AF10
68915556;AMETYCINE 40 mg, poudre pour solution pour irrigation vésicale;Archivé;3;11/09/2001;;01/06/2021;Procédure nationale;1;Mitomycine;L01DC03
68915823;BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 5 mg/6,25 mg, comprimé pelliculé;Actif;1;17/02/2009;;;Procédure nationale;1;Bisoprolol et thiazidiques;C07BB07
68915976;GLUCOPHAGE 1000 mg, comprimé pelliculé sécable;Actif;1;23/04/2018;;;Autorisation d'importation parallèle;31;Metformine;A10BA02
68916099;GINKGO ARROW CONSEIL 40 mg, comprimé pelliculé;Actif;1;14/08/2015;;;Procédure nationale;1;AUTRES VASODILATATEURS PERIPHERIQUES;C04AX
68916754;SPIRONOLACTONE CRISTERS 25 mg, comprimé pelliculé sécable;Actif;1;27/08/2009;;;Procédure nationale;1;Spironolactone;C03DA01
68919273;ROPINIROLE EG 5 mg, comprimé pelliculé;Archivé;3;20/01/2009;;30/11/2021;Procédure décentralisée;32;Ropinirole;N04BC04
