Code_CIS;Code_CIP13;Code_CIP7;Nom_Presentation
62577806;3400921872217;2187221;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
62577806;3400921871845;2187184;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
62575470;3400937916349;3791634;plaquette(s) PVC PVDC aluminium de 90 gélule(s)
62575470;3400937916288;3791628;plaquette(s) PVC PVDC aluminium de 30 gélule(s)
62574938;3400936192959;3619295;1 flacon(s) en verre brun de 150 ml avec seringue(s) pour administration orale polyéthylène polystyrène
62574361;3400927493867;2749386;plaquette(s) PVC polyéthylène PVDC aluminium de 28 gélule(s)
62574315;3400931000679;3100067;1 flacon(s) en verre de 200 ml ( abrogée le 12/11/2018)
62574315;3400930157886;;1 flacon  en verre de 200 mL avec gobet doseur en polypropylène
62572606;3400958134463;5813446;5 flacon(s) en verre de 10 ml
62572606;3400958134173;5813417;5 flacon(s) en verre de 5 ml
62572606;3400958133923;5813392;5 flacon(s) en verre de 2,5 ml
62571671;3400931655527;3165552;1 flacon(s) en verre jaune(brun) de 10 ml avec seringue(s) doseuse  pour administration orale en polypropylène polyéthylène
62571408;3400955058779;;5 flacons en verre jaune(brun) de 10 mL
62571408;3400955058762;;5 flacons en verre jaune(brun) de 5 mL
62571408;3400930158562;;1 flacon en verre jaune(brun) de 50 mL
62571408;3400930158555;;1 flacon en verre jaune(brun) de 30 mL
62571408;3400930158548;;1 flacon en verre jaune(brun) de 10 mL
62571408;3400930158531;;1 flacon en verre jaune(brun) de 5 mL
62570701;3400939791838;3979183;pilulier(s) polyéthylène de 60 comprimé(s)
62570612;3400955014782;;20 cartouche(s) polycarbonate de 40 comprimé(s)
62567712;3400927738876;2773887;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
62566877;3400936568303;3656830;plaquette(s) thermoformée(s) PVC PVDC aluminium de 25 comprimé(s)
62566852;3400934840852;3484085;1 flacon(s) PVC brun de 300 ml
62566852;3400934840791;3484079;1 flacon(s) PVC brun de 125 ml
62564068;3400938153521;3815352;plaquette(s) thermoformée(s) aluminium de 7 comprimé(s)
62562672;3400935009159;3500915;1 flacon(s) en verre
62562380;3400930139943;;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 90 comprimé(s)
62562380;3400930114940;;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimé(s)
62561175;3400937807777;3780777;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
62561175;3400937255318;3725531;pilulier(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s)
62561175;3400937254885;3725488;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
62560479;3400930202746;;plaquette(s) aluminium de 10 comprimé(s)
62559199;3400930215678;;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
62557732;3400938458442;3845844;plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s)
62557522;3400930036051;;1 pilulier(s) polypropylène de 30 comprimé(s)
62556185;3400956585892;5658589;10 flacon(s) en verre de 250 ml
62555820;3400939184609;3918460;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62555293;3400931941057;3194105;1 flacon(s) poudreur(se)(s) polyéthylène de 30 g
62555172;3400935857682;3585768;1 tube(s) aluminium verni de 15  g
62554490;3400936117440;3611744;plaquette(s) PVC-Aluminium de 28 gélule(s)
62554177;3400930358900;3035890;plaquette(s) thermoformée(s) PVC PVDC aluminium de 50  comprimé(s)
62553246;3400930038802;;10 plaquette(s) polyamide aluminium PVC-Aluminium de 1 gélule(s) avec inhalateur(s) acrylonitrile butadiène styrène
62553246;3400927566479;2756647;30 plaquette(s) polyamide aluminium PVC-Aluminium de 1 gélule(s) avec inhalateur(s) acrylonitrile butadiène styrène
62552920;3400927372070;2737207;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)
62552920;3400927371998;2737199;plaquette(s) PVC polyéthylène PVDC aluminium de 14 comprimé(s)
62551633;3400931086086;3108608;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)
62551291;3400935509888;3550988;1 poche(s) Excel polyéthylène polypropylène de 250 ml
62550435;3400955055754;;1 flacon(s) unidose(s) en verre brun de 1000 mg
62550143;3400930095645;;30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 0,4 ml
62549785;3400930253403;;plaquette(s) PVC polyéthylène PVDC aluminium de 14 gélule(s)
62549600;3400930098479;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
62546668;3400957793012;5779301;1 flacon(s) polyéthylène basse densité (PEBD) de 100 ml
62546668;3400957792879;5779287;1 flacon(s) polyéthylène basse densité (PEBD) de 50 ml
62546668;3400955055440;;20 flacon(s) polyéthylène basse densité (PEBD) de 100 ml
62546668;3400955055433;;20 flacon(s) polyéthylène basse densité (PEBD) de 50 ml
62545178;3400955164357;5516435;10 flacon(s) en verre jaune(brun) de 24 ml
62545178;3400931152705;3115270;1 flacon(s) en verre jaune(brun) de 24 ml
62545096;3400938827859;3882785;plaquette(s) aluminium de 90 comprimé(s)
62545096;3400938827620;3882762;plaquette(s) aluminium de 30 comprimé(s)
62543825;3400930296073;3029607;1 flacon(s) polyéthylène haute densité (PEHD) de 200  ml
62543615;3400936862746;3686274;pilulier(s) polyéthylène haute densité (PEHD) de 28 gélule(s)
62543615;3400930060193;;plaquette(s) PVC PVDC aluminium de 28 gélule(s)
62543615;3400930060179;;plaquette(s) PVC PVDC aluminium de 14 gélule(s)
62542837;3400938761870;3876187;plaquette(s) PVDC polyéthylène PVC aluminium de 30 gélule(s)
62542196;3400936087361;3608736;3 poche(s) PVC suremballée(s)/surpochée(s) de 3000  ml
62542196;3400930039014;;3 poche(s) polyoléfine élastomère suremballée(s)/surpochée(s) de 3000 ml
62541436;3400926766870;2676687;plaquette(s) aluminium de 28 comprimé(s)
62541436;3400926766580;2676658;plaquette(s) aluminium de 14 comprimé(s)
62541436;3400926766351;2676635;plaquette(s) aluminium de 7 comprimé(s)
62541023;3400936289284;3628928;pilulier(s) polypropylène de 16  comprimé(s)
62540779;3400930100776;;plaquette(s) PVC polyéthylène PVDC aluminium de 14 gélule(s)
62540042;3400957173692;5717369;10 flacon(s) en verre de 100 ml
62540042;3400957173524;5717352;10 flacon(s) en verre de 50 ml
62540042;3400956360796;5636079;5 ampoule(s) en verre de 20  ml
62539894;3400939843629;3984362;5 sachet(s) polytéréphtalate (PET) aluminium ionomère avec fermeture de sécurité enfant de 1 dispositif(s)
62539684;3400930165089;;30 récipients unidoses en polyéthylène basse densité (PEBD)  de 1 mL conditionnés en sachets de 5 récipients unidoses
62538618;3400938757620;3875762;plaquette(s) PVC PVDC aluminium de 30 gélule(s)
62538194;3400935681614;3568161;5 flacon(s) en verre - 5 ampoule(s) en verre de 1  ml
62538162;3400936157422;3615742;2 seringue(s) préremplie(s) en verre de 0,3  ml (boîte de 2 auto-injecteurs)
62537352;3400935750372;3575037;1 flacon(s) aluminium de 110 mL
62537352;3400935171757;3517175;1 flacon(s) fer blanc de 200 mL
62536738;3400934042416;3404241;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)
62535885;3400933699703;3369970;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
62534712;3400949814954;4981495;1 flacon(s) en verre de 2,5 ml avec 20 spatule(s)
62534114;3400927568312;2756831;1 stylo prérempli en verre de 1 ml avec aiguille(s)
62533756;3400930853795;3085379;1 flacon(s) polyéthylène de 10 ml
62533496;3400955036234;;10 ampoule(s) en verre de 10 ml
62531709;3400930218501;;plaquette(s) aluminium OPA : polyamide orienté PVC-Aluminium de 90 comprimé(s)
62531709;3400930218495;;plaquette(s) aluminium OPA : polyamide orienté PVC-Aluminium de 30 comprimé(s)
62531470;3400949002900;4900290;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)
62530564;3400932040681;3204068;1 flacon(s) en verre de 500 ml
62529551;3400955026426;;1 flacon en verre de 10 mg (2 mg/mL)
62529302;3400930023952;;5 sachet(s) polyester aluminium polyéthylène de 1 gélule(s)
62527664;3400927847158;2784715;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
62527632;3400927466205;2746620;plaquette(s) aluminium de 90 comprimé(s)
62527632;3400927465772;2746577;plaquette(s) aluminium de 30 comprimé(s)
62527340;3400949725274;4972527;plaquette(s) aluminium PVC de 12 comprimé(s)
62527340;3400949725045;4972504;plaquette(s) aluminium PVC de 4 comprimé(s)
62526651;3400927941221;2794122;28 plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 1 comprimé(s)
62526313;3400937807838;3780783;plaquette(s) aluminium PVC PVDC de 84 comprimé(s)
62526313;3400936313798;3631379;plaquette(s) aluminium PVC PVDC de 28  comprimé(s)
62526007;3400949129102;4912910;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)
62525777;3400930153109;;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 28 comprimé(s)
62525040;3400927943232;2794323;3 pilulier(s) polypropylène de 30 comprimé(s)
62525040;3400927942921;2794292;pilulier(s) polypropylène de 30 comprimé(s)
62524376;3400930227282;;plaquettes OPA : polyamide orienté aluminium PVC-Aluminium prédécoupées unitaires de 60 gélules
62524376;3400930165058;;1 flacon(s) polyéthylène haute densité (PEHD) de 60 gélule(s)
62524127;3400933929114;3392911;plaquette(s) thermoformée(s) PVC PVDC aluminium de 24 pastille(s)
62523160;3400955068501;;1 flacon(s) en verre de 15 ml
62522076;3400937166676;3716667;plaquette(s) thermoformée(s) aluminium de 270 comprimé(s)
62522076;3400934840562;3484056;plaquette(s) thermoformée(s) aluminium de 90  comprimé(s)
62521323;3400955026945;;5 ampoule(s) en verre de 2 ml
62521070;3400936277229;3627722;1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 0,5 ml avec 2 aiguille(s)
62519824;3400955086451;;1 flacon(s) en verre de 10 ml
62519799;3400931815808;3181580;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62519589;3400930179710;;plaquette(s) PVC OPA : polyamide orienté PVC-Aluminium polytéréphtalate (PET) papier de 7 comprimé(s)
62519589;3400930152065;;plaquette(s) PVC OPA : polyamide orienté PVC-Aluminium polytéréphtalate (PET) papier de 28 comprimé(s)
62519557;3400937223959;3722395;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
62518996;3400934165634;3416563;1 flacon(s) en verre de 50 ml avec cuillère-mesure double polyéthylène
62518793;3400949147489;4914748;flacon(s) en verre  de 160 ml avec fermeture de sécurité enfant avec seringue(s) pour administration orale polypropylène avec gobelet(s) doseur(s) polypropylène
62518708;3400939586373;3958637;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)
62518708;3400939574486;3957448;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
62518601;3400922379302;2237930;plaquette(s) PVC polyamide aluminium de 28 comprimé(s)
62517531;3400930124710;;1 flacon(s) en verre de 10 ml
62517392;3400938094527;3809452;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)
62516778;3400935504517;3550451;20 flacon(s) en verre de 1 g de poudre
62516059;3400930535349;3053534;plaquette(s) PVC aluminium de 20 gélule(s)
62514791;3400937831260;3783126;plaquette(s) PVC aluminium de 30 gélule(s)
62514713;3400939500966;3950096;plaquette(s) PVDC PVC aluminium de 6 comprimé(s)
62513223;3400930119839;;plaquette(s) PVC-Aluminium de 100 comprimé(s)
62512769;3400927571152;2757115;plaquette(s) PVC PVDC aluminium de 30 gélule(s)
62512491;3400931891567;3189156;1 plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s)
62511293;3400930004104;;plaquette(s) PVC PVDC aluminium de 60 comprimé(s)
62509748;3400930168578;;1 flacon pulvérisateur en polyéthylène de 10 ml avec pompe doseuse avec embout nasal
62508863;3400930203767;;plaquette(s) PVC-Aluminium de 60 comprimé(s)
62508169;3400930212172;;1 flacon(s) en verre de 3 ml
62507754;3400930136676;;plaquettes aluminium polyamide PVC-Aluminium de 60 comprimés
62507697;3400930189146;;plaquettes PVC-Aluminium polyamide PVC de 28 comprimés
62505828;3400934043826;3404382;1 flacon(s) polypropylène de 30 comprimé(s)
62505785;3400949289349;4928934;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
62505333;3400930011041;;plaquette(s) aluminium PVC OPA : polyyamide orienté de 60 comprimé(s)
62504861;3400934362415;3436241;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
62504459;3400936652668;3665266;plaquette(s) aluminium PVC PVDC de 7 gélule(s)
62504078;3400930086735;;1 flacon(s) en verre de 10 ml
62503916;3400934976278;3497627;tube(s) polypropylène de 30 comprimé(s)
62503389;3400936745551;3674555;plaquette(s) thermoformée(s) PVC-Aluminium de 30 gélule(s)
62501705;3400956333714;5633371;"0,5 g en flacon(s) en verre de 15 ml ; boîte de 25"
62501705;3400955083108;;"0,5 g en flacon(s) en verre de 15 ml ; boîte de 10"
62500756;3400926848828;2684882;plaquette(s) PVC polyéthylène PVDC aluminium de 28 gélule(s)
62500731;3400927815621;2781562;1 pilulier(s) polypropylène de 30 comprimé(s)
62500717;3400937384339;3738433;plaquette(s) PVC PVDC aluminium de 90 comprimé(s)
62500717;3400935020963;3502096;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
62500165;3400930145074;;plaquette(s) OPA : polyamide orienté aluminium PVC papier polytéréphtalate (PET) de 30 comprimé(s)
62499439;3400936736917;3673691;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62498878;3400949003730;4900373;1 plaquette(s) thermoformée(s) de 30 comprimé(s)
62497388;3400930071243;;plaquette(s) PVC polyéthylène PVDC aluminium de 56 comprimé(s)
62496336;3400930020227;;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
62496101;3400941533150;4153315;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
62496101;3400939098579;3909857;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
62495939;3400931307143;3130714;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)
62494787;3400937922142;3792214;plaquette(s) PVC polyéthylène PVDC aluminium papier de 28 comprimé(s) avec sécurité enfant
62494470;3400932805204;3280520;1 flacon(s) en verre de 10  ml avec compte-gouttes
62493774;3400930190623;;plaquette(s) PVC polyéthylène PVDC aluminium de 30 gélule(s)
62493653;3400934323263;3432326;4 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s)
62493347;3400930148815;;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62490835;3400932312146;3231214;6 plaquette(s) thermoformée(s) PVC-aluminium de 10 gélule(s)
62490835;3400932140329;3214032;2 plaquette(s) thermoformée(s) PVC-aluminium de 10 gélule(s)
62490803;3400938214765;3821476;6 seringue(s) préremplie(s) en verre de 0,5 ml
62486744;3400933341442;3334144;10 flacon(s) en verre de 10 ml
62485553;3400937674690;3767469;plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s)
62485208;3400934861505;3486150;plaquette(s) PVC PVDC aluminium papier avec sécurité enfant de 25 comprimé(s)
62485126;3400938759112;3875911;plaquette(s) polyamide aluminium PVC papier polyester de 30 comprimé(s)
62484259;3400935877154;3587715;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62484138;3400930039052;;5 ampoule(s) en verre de 20 ml
62484138;3400930039045;;5 ampoule(s) en verre de 2 ml
62484138;3400930039038;;5 ampoule(s) en verre de 1 ml
62484063;3400930238059;;plaquette(s) PVC PVDC aluminium de 90 gélule(s)
62484049;3400930238264;;plaquette(s) aluminium OPA : polyamide orienté PVC de 90 comprimé(s)
62484049;3400930236635;;plaquette(s) aluminium OPA : polyamide orienté PVC de 30 comprimé(s)
62483787;3400921939606;2193960;4 plaquette(s) thermoformée(s) aluminium de 14 comprimé(s)
62483787;3400921939545;2193954;2 plaquette(s) thermoformée(s) aluminium de 14 comprimé(s)
62483399;3400936347977;3634797;1 cartouche(s) en verre de 0,5 ml dans stylo pré-rempli avec 8 aiguille(s)
62481804;3400930317686;3031768;plaquette(s) thermoformée(s) PVC aluminium de 30 gélule(s)
62481448;3400937137522;3713752;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s)
62481448;3400937137461;3713746;plaquette(s) thermoformée(s) PVC PVDC aluminium de 84 gélule(s)
62481448;3400937137232;3713723;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s)
62481448;3400936441231;3644123;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 gélule(s)
62481430;3400937233026;3723302;1 flacon(s) en verre de 1,182 g
62481238;3400930083796;;plaquette(s) aluminium de 28 comprimé(s)
62479447;3400930166246;;1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 2 ml- avec adaptateur en polycarbonate polyéthylène haute densité (PEHD) avec aiguille(s)
62478726;3400930195246;;3 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 2,5 ml
62478726;3400930195239;;1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 2,5 ml
62476853;3400956242603;5624260;1 flacon(s) en verre de 0,9  ml
62475527;3400937753685;3775368;plaquette(s) thermoformée(s) PVC-Aluminium de 7 comprimé(s)
62475071;3400949378678;4937867;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
62474418;3400949001828;;3 pilulier(s) polypropylène de 30 comprimé(s)
62474418;3400949001811;;1 pilulier(s) polypropylène de 30 comprimé(s)
62474215;3400930112366;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s)
62472716;3400957680596;5768059;1 ampoule(s) en verre de 1 ml
62472584;3400930117323;;plaquette(s) aluminium polychlortrifluoroéthylène PVC de 28 comprimé(s)
62471742;3400930159194;;10 ampoules en verre de 5 ml
62471347;3400930039762;;plaquette(s) PVC PVDC aluminium de 24 pastille(s)
62470487;3400955078111;;1 flacon(s) en verre jaune(brun) de 10 ml
62469613;3400933462888;3346288;plaquette(s) thermoformée(s) PVC-aluminium polyéthylène PVDC de 30 gélule(s)
