CodeUCD;CodeCIP;LibelleUCD;LibelleCIP;Laboratoire;Qte;CodeUCD13;CodeCIP13;Type autorisation 1;Type autorisation 2;Date de commercialisation;Date de suppression;Quantité conditionnement Primaire;Unité conditionnement primaire
9434361;3013118;CALCIUM FOL.EBW 10MG/ML 35ML;CALCIUM FOL.EBW 10MG/ML 35ML 1;SANDOZ;1;3400894343615;3400930131183;AMM;AMM de générique;13/11/2018;;35;mL
9434384;3006174;EXJADE 180MG CPR;EXJADE 180MG CPR BT30;NOVARTIS PHARMA;30;3400894343844;3400930061749;AMM européenne;;01/03/2019;;;
9434390;3007365;FORTACIN LOC SOL FL PULV 5ML;FORTACIN LOC SOL FL PULV 5ML;BOUCHARA-RECORD;1;3400894343905;3400930073650;AMM européenne;;16/02/2018;;5;mL
9434409;3009320;GIBITER EASY 160/4,5µG 120DOS;GIBITER EASY 160/4,5µG 120DOS1;MENARINI;1;3400894344094;3400930093207;AMM;;29/01/2018;;120;dose
9434409;3022122;GIBITER EASY 160/4,5µG 120DOS;GIBITER EASY 160/4,5µG 120DOS3;MENARINI;3;3400894344094;3400930221228;AMM;;26/05/2021;;120;dose
9434415;3009324;GIBITER EASY 320/9µG 60DOS;GIBITER EASY 320/9µG 60DOS 1;MENARINI;1;3400894344155;3400930093245;AMM;;29/01/2018;;60;dose
9434415;3022119;GIBITER EASY 320/9µG 60DOS;GIBITER EASY 320/9µG 60DOS 3;MENARINI;3;3400894344155;3400930221198;AMM;;26/05/2021;;60;dose
9434444;3008417;CASPOFUNGINE TVS 50MG PERF FL;CASPOFUNGINE TVS 50MG PERF FL1;TEVA SANTE;1;3400894344445;3400930084175;AMM;AMM de générique;12/03/2019;;;
9434450;3008418;CASPOFUNGINE TVS 70MG PERF FL;CASPOFUNGINE TVS 70MG PERF FL1;TEVA SANTE;1;3400894344506;3400930084182;AMM;AMM de générique;25/03/2019;;;
9434467;3011101;ENBREL 25MG INJ STY0,5ML +TAMP;ENBREL 25MG INJ STY0,5ML4+TAMP;PFIZER;4;3400894344674;3400930111017;AMM européenne;;26/03/2018;;0.5;mL
9434473;5504791;SODIUM 0,9% FRF INJ PCX3000ML;SODIUM 0,9% FRF INJ PCX3000ML4;FRESENIUS KABI;4;3400894344735;3400955047919;AMM;;05/06/2018;;3000;mL
9434496;5503489;ARGATROBAN ACC 1MG/ML FL50ML;ARGATROBAN ACC 1MG/ML FL50ML 1;ACCORD HEAL.FRA;1;3400894344964;3400955034896;AMM;AMM de générique;03/06/2019;;50;mL
9434504;3011773;EZETIMIB/SIM.TVC10/20MG CP;EZETIMIB/SIM.TVC10/20MG CP F30;TEVA SANTE;30;3400894345046;3400930117736;AMM;AMM de générique;24/04/2018;;;
9434504;3013091;EZETIMIB/SIM.TVC10/20MG CP;EZETIMIB/SIM.TVC10/20MG CP F90;TEVA SANTE;90;3400894345046;3400930130919;AMM;AMM de générique;24/04/2018;;;
9434510;3011774;EZETIMIB/SIM.TVC10/40MG CP;EZETIMIB/SIM.TVC10/40MG CP F30;TEVA SANTE;30;3400894345107;3400930117743;AMM;AMM de générique;24/04/2018;;;
9434510;3013092;EZETIMIB/SIM.TVC10/40MG CP;EZETIMIB/SIM.TVC10/40MG CP F90;TEVA SANTE;90;3400894345107;3400930130926;AMM;AMM de générique;24/04/2018;;;
9434527;3000398;LIDOCAIN/PRIL.TVC 5% CR5G +P;LIDOCAIN/PRIL.TVC 5% CR5G 1 +P;TEVA SANTE;1;3400894345275;3400930003985;AMM;AMM de générique;23/01/2019;;5;g
9434562;3012553;NAPROXENE S.ARW 550MG CPR;NAPROXENE S.ARW 550MG CPR BT16;ARROW GENERIQUE;16;3400894345626;3400930125533;AMM;AMM de générique;30/08/2018;;;
9434591;3004065;PARACET/VIT C/PHENIR.VIC S/S;PARACET/VIT C/PHENIR.VIC S/S 8;VIATRIS SANTE;8;3400894345916;3400930040652;AMM;AMM de générique;24/04/2018;;;
9434616;3011736;TADALAFIL ALT 20MG CPR;TADALAFIL ALT 20MG CPR BT8;ALTER;8;3400894346166;3400930117361;AMM;AMM de générique;01/02/2018;;;
9434622;3009557;CHOLECALCIFEROL TVC BUV A.2ML;CHOLECALCIFEROL TVC BUV A.2ML1;TEVA SANTE;1;3400894346227;3400930095577;AMM;AMM de générique;23/05/2018;;2;mL
9434639;3012964;NITISINONE MDK 10MG GELU;NITISINONE MDK 10MG GELU FL60;WEP CLINICAL;60;3400894346395;3400930129647;AMM européenne;AMM de générique;25/11/2020;;;
9434645;3012962;NITISINONE MDK 2MG GELU;NITISINONE MDK 2MG GELU FL60;WEP CLINICAL;60;3400894346456;3400930129623;AMM européenne;AMM de générique;25/11/2020;;;
9434651;3012963;NITISINONE MDK 5MG GELU;NITISINONE MDK 5MG GELU FL60;WEP CLINICAL;60;3400894346517;3400930129630;AMM européenne;AMM de générique;25/11/2020;;;
9434668;3010920;ESBRIET 267MG CPR;ESBRIET 267MG CPR BT63;ROCHE;63;3400894346685;3400930109205;AMM européenne;;21/03/2018;12/08/2020;;
9434668;3010922;ESBRIET 267MG CPR;ESBRIET 267MG CPR BT84 X3;ROCHE;252;3400894346685;3400930109229;AMM européenne;;21/03/2018;;;
9434674;3010923;ESBRIET 801MG CPR;ESBRIET 801MG CPR BT84;ROCHE;84;3400894346746;3400930109236;AMM européenne;;21/03/2018;;;
9434697;3008453;ACICLOVIR HIK 250MG INJ FL;ACICLOVIR HIK 250MG INJ FL 10;HIKMA FRANCE;10;3400894346975;3400930084533;AMM;AMM de générique;16/12/2019;;;
9434705;3008455;ACICLOVIR HIK 500MG INJ FL;ACICLOVIR HIK 500MG INJ FL 10;HIKMA FRANCE;10;3400894347057;3400930084557;AMM;AMM de générique;16/12/2019;;;
9434711;3010216;ENTECAVIR RYP 0,5MG CPR;ENTECAVIR RYP 0,5MG CPR B30 DU;REDDY PHARMA SA;30;3400894347118;3400930102169;AMM;AMM de générique;19/07/2018;20/10/2021;;
9434728;3010208;ENTECAVIR RYP 1MG CPR;ENTECAVIR RYP 1MG CPR BT30 DU;REDDY PHARMA SA;30;3400894347286;3400930102084;AMM;AMM de générique;27/02/2019;20/10/2021;;
9434734;3010546;ENTECAVIR ZYD 0,5MG CPR;ENTECAVIR ZYD 0,5MG CPR BT30;ZYDUS FRANCE;30;3400894347347;3400930105467;AMM;AMM de générique;14/02/2018;;;
9434740;3010547;ENTECAVIR ZYD 1MG CPR;ENTECAVIR ZYD 1MG CPR BT30;ZYDUS FRANCE;30;3400894347408;3400930105474;AMM;AMM de générique;14/02/2018;;;
9434757;3008648;EPLERENONE ACC 25MG CPR;EPLERENONE ACC 25MG CPR BT30DU;ACCORD HEAL.FRA;30;3400894347576;3400930086483;AMM;AMM de générique;18/02/2019;;;
9434757;3008649;EPLERENONE ACC 25MG CPR;EPLERENONE ACC 25MG CPR BT90DU;ACCORD HEAL.FRA;90;3400894347576;3400930086490;AMM;AMM de générique;17/02/2020;;;
9434763;3008658;EPLERENONE ACC 50MG CPR;EPLERENONE ACC 50MG CPR BT30DU;ACCORD HEAL.FRA;30;3400894347637;3400930086582;AMM;AMM de générique;17/02/2020;;;
9434763;3008659;EPLERENONE ACC 50MG CPR;EPLERENONE ACC 50MG CPR BT90DU;ACCORD HEAL.FRA;90;3400894347637;3400930086599;AMM;AMM de générique;17/02/2020;;;
9434786;3010395;EZETIMIBE ZEN 10MG CPR;EZETIMIBE ZEN 10MG CPR BT30;ZENTIVA FRANCE;30;3400894347866;3400930103951;AMM;AMM de générique;18/04/2018;13/05/2022;;
9434786;3010399;EZETIMIBE ZEN 10MG CPR;EZETIMIBE ZEN 10MG CPR BT90;ZENTIVA FRANCE;90;3400894347866;3400930103999;AMM;AMM de générique;18/04/2018;13/05/2022;;
9434786;3023890;EZETIMIBE ZEN 10MG CPR;EZETIMIBE ZEN 10MG CPR BT30;ZENTIVA FRANCE;30;3400894347866;3400930238905;AMM;AMM de générique;13/05/2022;;;
9434786;3023894;EZETIMIBE ZEN 10MG CPR;EZETIMIBE ZEN 10MG CPR BT90;ZENTIVA FRANCE;90;3400894347866;3400930238943;AMM;AMM de générique;13/05/2022;;;
9434792;3006768;EZETIMIBE ZYD 10MG CPR;EZETIMIBE ZYD 10MG CPR BT28;ZYDUS FRANCE;28;3400894347927;3400930067680;AMM;AMM de générique;19/04/2018;;;
9434792;3006771;EZETIMIBE ZYD 10MG CPR;EZETIMIBE ZYD 10MG CPR BT90;ZYDUS FRANCE;90;3400894347927;3400930067710;AMM;AMM de générique;19/04/2018;;;
9434800;3010646;LANSOPRAZOLE ALP 15MG GELU;LANSOPRAZOLE ALP 15MG GELU B15;ALMUS FRANCE;15;3400894348009;3400930106464;AMM;AMM de générique;14/05/2018;;;
9434800;3010649;LANSOPRAZOLE ALP 15MG GELU;LANSOPRAZOLE ALP 15MG GELU B30;ALMUS FRANCE;30;3400894348009;3400930106495;AMM;AMM de générique;23/08/2018;;;
9434817;3010686;LANSOPRAZOLE ALP 30MG GELU;LANSOPRAZOLE ALP 30MG GELU B14;ALMUS FRANCE;14;3400894348177;3400930106860;AMM;AMM de générique;06/06/2018;;;
9434817;3010688;LANSOPRAZOLE ALP 30MG GELU;LANSOPRAZOLE ALP 30MG GELU B28;ALMUS FRANCE;28;3400894348177;3400930106884;AMM;AMM de générique;19/02/2018;;;
9434823;3009022;LEVONORGESTREL CRT 1,5MG CPR;LEVONORGESTREL CRT 1,5MG CPR 1;CRISTERS;1;3400894348238;3400930090220;AMM;AMM de générique;26/04/2018;;;
9434846;3006673;LEVON/ETHINYL.BGACONTINU CPR;LEVON/ETHINYL.BGACONTINU CPR84;BIOGARAN;84;3400894348467;3400930066737;AMM;AMM de générique;06/08/2018;;;
9434852;3011972;LOSARTAN CRP 100MG CPR;LOSARTAN CRP 100MG CPR BT30;CRISTERS;30;3400894348528;3400930119723;AMM;AMM de générique;12/06/2020;;;
9434852;3011975;LOSARTAN CRP 100MG CPR;LOSARTAN CRP 100MG CPR BT90;CRISTERS;90;3400894348528;3400930119754;AMM;AMM de générique;15/04/2020;;;
9434869;3010989;PRAMIPEXOLE ZEN LP0,26MG CPR;PRAMIPEXOLE ZEN LP0,26MG CPR30;ZENTIVA FRANCE;30;3400894348696;3400930109892;AMM;AMM de générique;06/06/2018;;;
9434875;3010991;PRAMIPEXOLE ZEN LP0,52MG CPR;PRAMIPEXOLE ZEN LP0,52MG CPR30;ZENTIVA FRANCE;30;3400894348757;3400930109915;AMM;AMM de générique;06/06/2018;;;
9434881;3011000;PRAMIPEXOLE ZEN LP1,05MG CPR;PRAMIPEXOLE ZEN LP1,05MG CPR30;ZENTIVA FRANCE;30;3400894348818;3400930110003;AMM;AMM de générique;06/06/2018;;;
9434898;3011014;PRAMIPEXOLE ZEN LP2,1MG CPR;PRAMIPEXOLE ZEN LP2,1MG CPR 30;ZENTIVA FRANCE;30;3400894348986;3400930110140;AMM;AMM de générique;06/06/2018;;;
9434906;3011216;PROPAFENONE ACC 300MG CPR;PROPAFENONE ACC 300MG CPR BT30;ACCORD HEAL.FRA;30;3400894349068;3400930112168;AMM;AMM de générique;18/02/2019;;;
9434912;3005774;QUETIAPINE KRK LP50MG CPR;QUETIAPINE KRK LP50MG CPR BT30;KRKA FRANCE;30;3400894349129;3400930057742;AMM;AMM de générique;22/03/2018;;;
9434929;3010521;TRAVOPROST/TIM.BGA CY F2,5ML;TRAVOPROST/TIM.BGA CY F2,5ML 1;BIOGARAN;1;3400894349297;3400930105214;AMM;AMM de générique;30/08/2019;;2.5;mL
9434935;3010519;TRAVOPROST/TIM.ZEN CY F2,5ML;TRAVOPROST/TIM.ZEN CY F2,5ML 1;ZENTIVA FRANCE;1;3400894349358;3400930105191;AMM;AMM de générique;27/06/2019;;2.5;mL
9434941;3011936;IVABRADINE BGA 5MG CPR;IVABRADINE BGA 5MG CPR BT56;BIOGARAN;56;3400894349419;3400930119365;AMM;AMM de générique;01/03/2018;;;
9434958;3011944;IVABRADINE BGA 7,5MG CPR;IVABRADINE BGA 7,5MG CPR BT56;BIOGARAN;56;3400894349587;3400930119440;AMM;AMM de générique;01/03/2018;;;
9434964;3008927;IVABRADINE KRK 5MG CPR;IVABRADINE KRK 5MG CPR BT56;KRKA FRANCE;56;3400894349648;3400930089279;AMM;AMM de générique;03/04/2018;;;
9434970;3008934;IVABRADINE KRK 7,5MG CPR;IVABRADINE KRK 7,5MG CPR BT56;KRKA FRANCE;56;3400894349709;3400930089347;AMM;AMM de générique;03/04/2018;;;
9434987;3007918;IVABRADINE VIA 5MG CPR;IVABRADINE VIA 5MG CPR BT56;VIATRIS SANTE;56;3400894349877;3400930079188;AMM;AMM de générique;27/03/2018;;;
9434993;3007933;IVABRADINE VIA 7,5MG CPR;IVABRADINE VIA 7,5MG CPR BT56;VIATRIS SANTE;56;3400894349938;3400930079331;AMM;AMM de générique;27/03/2018;;;
9435001;3011132;ROSUVASTATINE KRK 10MG CP;ROSUVASTATINE KRK 10MG CP BT30;KRKA FRANCE;30;3400894350019;3400930111321;AMM;AMM de générique;15/03/2018;23/10/2018;;
9435001;3011135;ROSUVASTATINE KRK 10MG CP;ROSUVASTATINE KRK 10MG CP BT90;KRKA FRANCE;90;3400894350019;3400930111352;AMM;AMM de générique;15/03/2018;12/06/2019;;
9435001;3011144;ROSUVASTATINE KRK 10MG CP;ROSUVASTATINE KRK 10MG CP 30DU;KRKA FRANCE;30;3400894350019;3400930111444;AMM;AMM de générique;23/10/2018;;;
9435001;3011148;ROSUVASTATINE KRK 10MG CP;ROSUVASTATINE KRK 10MG CP 90DU;KRKA FRANCE;90;3400894350019;3400930111482;AMM;AMM de générique;12/06/2019;;;
9435018;3011160;ROSUVASTATINE KRK 20MG CP;ROSUVASTATINE KRK 20MG CP BT30;KRKA FRANCE;30;3400894350187;3400930111604;AMM;AMM de générique;15/03/2018;19/04/2019;;
9435018;3011163;ROSUVASTATINE KRK 20MG CP;ROSUVASTATINE KRK 20MG CP BT90;KRKA FRANCE;90;3400894350187;3400930111635;AMM;AMM de générique;15/03/2018;23/10/2018;;
9435018;3011172;ROSUVASTATINE KRK 20MG CP;ROSUVASTATINE KRK 20MG CP 30DU;KRKA FRANCE;30;3400894350187;3400930111727;AMM;AMM de générique;19/04/2019;;;
9435018;3011176;ROSUVASTATINE KRK 20MG CP;ROSUVASTATINE KRK 20MG CP 90DU;KRKA FRANCE;90;3400894350187;3400930111765;AMM;AMM de générique;23/10/2018;;;
9435024;3011107;ROSUVASTATINE KRK 5MG CPR;ROSUVASTATINE KRK 5MG CPR BT30;KRKA FRANCE;30;3400894350248;3400930111079;AMM;AMM de générique;15/03/2018;13/09/2019;;
9435024;3011110;ROSUVASTATINE KRK 5MG CPR;ROSUVASTATINE KRK 5MG CPR BT90;KRKA FRANCE;90;3400894350248;3400930111109;AMM;AMM de générique;15/03/2018;13/09/2019;;
9435024;3011119;ROSUVASTATINE KRK 5MG CPR;ROSUVASTATINE KRK 5MG CPR 30DU;KRKA FRANCE;30;3400894350248;3400930111192;AMM;AMM de générique;13/09/2019;;;
9435024;3011123;ROSUVASTATINE KRK 5MG CPR;ROSUVASTATINE KRK 5MG CPR 90DU;KRKA FRANCE;90;3400894350248;3400930111239;AMM;AMM de générique;13/09/2019;;;
9435030;5503623;BEVITINE 500MG INJ AMP10ML;BEVITINE 500MG INJ AMP10ML 10;DB PHARMA;10;3400894350309;3400955036234;AMM;;12/04/2018;;10;mL
9435076;3012730;EZETIMIBE EG 10MG CPR;EZETIMIBE EG 10MG CPR BT30;EG LABO;30;3400894350767;3400930127308;AMM;AMM de générique;24/04/2018;;;
9435076;3012735;EZETIMIBE EG 10MG CPR;EZETIMIBE EG 10MG CPR BT90;EG LABO;90;3400894350767;3400930127353;AMM;AMM de générique;24/04/2018;;;
9435082;3012521;EZETIMIBE KRK 10MG CPR;EZETIMIBE KRK 10MG CPR BT30;KRKA FRANCE;30;3400894350828;3400930125212;AMM;AMM de générique;20/04/2018;;;
9435082;3012523;EZETIMIBE KRK 10MG CPR;EZETIMIBE KRK 10MG CPR BT90;KRKA FRANCE;90;3400894350828;3400930125236;AMM;AMM de générique;20/04/2018;;;
9435099;3002581;EZETIMIB/SIM.VIA10/20MG CP;EZETIMIB/SIM.VIA10/20MG CP30DU;VIATRIS SANTE;30;3400894350996;3400930025819;AMM;AMM de générique;23/04/2018;;;
9435099;3002582;EZETIMIB/SIM.VIA10/20MG CP;EZETIMIB/SIM.VIA10/20MG CP90DU;VIATRIS SANTE;90;3400894350996;3400930025826;AMM;AMM de générique;23/04/2018;;;
9435107;3002590;EZETIMIB/SIM.VIA10/40MG CP;EZETIMIB/SIM.VIA10/40MG CP30DU;VIATRIS SANTE;30;3400894351078;3400930025901;AMM;AMM de générique;23/04/2018;;;
9435107;3002591;EZETIMIB/SIM.VIA10/40MG CP;EZETIMIB/SIM.VIA10/40MG CP90DU;VIATRIS SANTE;90;3400894351078;3400930025918;AMM;AMM de générique;23/04/2018;;;
9435113;3010524;LATANOPROST ZEN COLLY FL2,5ML;LATANOPROST ZEN COLLY FL2,5ML1;ZENTIVA FRANCE;1;3400894351139;3400930105245;AMM;AMM de générique;20/11/2018;;2.5;mL
9435113;3010525;LATANOPROST ZEN COLLY FL2,5ML;LATANOPROST ZEN COLLY FL2,5ML3;ZENTIVA FRANCE;3;3400894351139;3400930105252;AMM;AMM de générique;20/11/2018;;2.5;mL
9435136;5504836;OCREVUS 300MG PERF FL10ML;OCREVUS 300MG PERF FL10ML 1;ROCHE;1;3400894351368;3400955048367;AMM européenne;;23/02/2018;;10;mL
9435159;2788021;TRAVOPROST TVC COLLY FL2,5ML;TRAVOPROST TVC COLLY FL2,5ML 1;TEVA SANTE;1;3400894351597;3400927880216;AMM;AMM de générique;05/02/2019;;2,5;mL
9435171;5502231;BENDAMUST.EG 2,5MG/ML FL100MG;BENDAMUST.EG 2,5MG/ML FL100MG1;EG LABO;1;3400894351719;3400955022312;AMM;AMM de générique;07/08/2018;26/11/2021;100;mg
9435188;5502227;BENDAMUST.EG 2,5MG/ML FL25MG;BENDAMUST.EG 2,5MG/ML FL25MG 1;EG LABO;1;3400894351887;3400955022275;AMM;AMM de générique;07/08/2018;26/11/2021;25;mg
9435194;3013087;NPLATE 125µG INJ FL;NPLATE 125µG INJ FL 1;AMGEN SAS;1;3400894351948;3400930130872;AMM européenne;;13/08/2021;;;
9435219;4900220;PERMIXON 160MG GEL.AIPBBA CZ;PERMIXON 160MG GEL.AIPBBA CZ60;BB FARMA;60;3400894352198;3400949002207;Autorisation d’importation parallèle;;14/05/2018;;;
9435219;4900221;PERMIXON 160MG GEL.AIPBBA CZ;PERMIXON 160MG GEL.AIPBBACZ180;BB FARMA;180;3400894352198;3400949002214;Autorisation d’importation parallèle;;14/05/2018;;;
9435231;4900219;SEBIPROX 1,5% SH.AIPPLAAT100ML;SEBIPROX 1,5% SH.AIPPLAAT100ML;PHARMA LAB;1;3400894352310;3400949002191;Autorisation d’importation parallèle;;06/04/2018;;100;mL
9435248;4900233;SEROPLEX 10MG CPR AIP PLA CZ;SEROPLEX 10MG CPR AIP PLA CZ28;PHARMA LAB;28;3400894352488;3400949002337;Autorisation d’importation parallèle;;22/05/2018;;;
9435254;3002411;SOOLANTRA 10MG/G CR TB30G;SOOLANTRA 10MG/G CR TB30G 1;GALDERMA INTER.;1;3400894352549;3400930024119;AMM;;14/02/2018;;30;g
9435260;4900224;TRIATEC 10MG CPR AIP DFD CZ;TRIATEC 10MG CPR AIP DFD CZ 30;DIFARMED;30;3400894352600;3400949002245;Autorisation d’importation parallèle;;06/06/2018;14/09/2022;;
9435260;4900225;TRIATEC 10MG CPR AIP DFD CZ;TRIATEC 10MG CPR AIP DFD CZ 90;DIFARMED;90;3400894352600;3400949002252;Autorisation d’importation parallèle;;06/06/2018;14/09/2022;;
9435277;4900222;TRIATEC 2,5MG CPR AIP DFD CZ;TRIATEC 2,5MG CPR AIP DFD CZ30;DIFARMED;30;3400894352778;3400949002221;Autorisation d’importation parallèle;;06/06/2018;14/09/2022;;
9435277;4900223;TRIATEC 2,5MG CPR AIP DFD CZ;TRIATEC 2,5MG CPR AIP DFD CZ90;DIFARMED;90;3400894352778;3400949002238;Autorisation d’importation parallèle;;06/06/2018;14/09/2022;;
9435308;3011498;ACID.ALEND/D3 EG 70/2800 CPR;ACID.ALEND/D3 EG 70/2800 CPR 4;EG LABO;4;3400894353089;3400930114988;AMM;AMM de générique;06/09/2018;;;
9435308;3011499;ACID.ALEND/D3 EG 70/2800 CPR;ACID.ALEND/D3 EG 70/2800 CPR12;EG LABO;12;3400894353089;3400930114995;AMM;AMM de générique;06/09/2018;;;
9435314;3011500;ACID.ALEND/D3 EG 70/5600 CPR;ACID.ALEND/D3 EG 70/5600 CPR 4;EG LABO;4;3400894353140;3400930115008;AMM;AMM de générique;06/11/2018;;;
9435314;3011502;ACID.ALEND/D3 EG 70/5600 CPR;ACID.ALEND/D3 EG 70/5600 CPR12;EG LABO;12;3400894353140;3400930115022;AMM;AMM de générique;06/09/2018;;;
9435320;3010515;EFAVIR/EMTRICIT/TENOF.ZEN;EFAVIR/EMTRICIT/TENOF.ZEN FL30;ZENTIVA FRANCE;30;3400894353201;3400930105153;AMM européenne;AMM de générique;28/02/2018;;;
9435337;3009085;IPRATROPIUM ZEN 0,25MG/1ML D;IPRATROPIUM ZEN 0,25MG/1ML D30;ZENTIVA FRANCE;30;3400894353379;3400930090855;AMM;AMM de générique;02/05/2018;;1;mL
9435343;3009079;IPRATROPIUM ZEN 0,50MG/2ML D;IPRATROPIUM ZEN 0,50MG/2ML D10;ZENTIVA FRANCE;10;3400894353430;3400930090794;AMM;AMM de générique;02/05/2018;;2;mL
9435366;2685700;MONTELUKAST ACC 4MG CPR CROQ;MONTELUKAST ACC 4MG CPR CROQ28;ACCORD HEAL.FRA;28;3400894353669;3400926857004;AMM;AMM de générique;17/02/2020;;;
9435372;2686007;MONTELUKAST ACC 5MG CPR CROQ;MONTELUKAST ACC 5MG CPR CROQ28;ACCORD HEAL.FRA;28;3400894353720;3400926860073;AMM;AMM de générique;17/02/2020;;;
9435432;3013226;OXSYNIA LP 10MG/5MG CPR;OXSYNIA LP 10MG/5MG CPR BT28;MUNDIPHARMA SAS;28;3400894354321;3400930132265;AMM;AMM de générique;07/11/2018;;;
9435449;3013217;OXSYNIA LP 15MG/7,5MG CPR;OXSYNIA LP 15MG/7,5MG CPR BT28;MUNDIPHARMA SAS;28;3400894354499;3400930132173;AMM;AMM de générique;07/11/2018;;;
9435455;3013247;OXSYNIA LP 2,5MG/1,25MG CPR;OXSYNIA LP 2,5MG/1,25MG CPR 28;MUNDIPHARMA SAS;28;3400894354550;3400930132470;AMM;AMM de générique;07/11/2018;;;
9435461;3013207;OXSYNIA LP 20MG/10MG CPR;OXSYNIA LP 20MG/10MG CPR BT28;MUNDIPHARMA SAS;28;3400894354611;3400930132074;AMM;AMM de générique;07/11/2018;;;
9435478;3013197;OXSYNIA LP 30MG/15MG CPR;OXSYNIA LP 30MG/15MG CPR BT28;MUNDIPHARMA SAS;28;3400894354789;3400930131978;AMM;AMM de générique;07/11/2018;;;
9435484;3013189;OXSYNIA LP 40MG/20MG CPR;OXSYNIA LP 40MG/20MG CPR BT28;MUNDIPHARMA SAS;28;3400894354840;3400930131893;AMM;AMM de générique;07/11/2018;;;
9435490;3013237;OXSYNIA LP 5MG/2,5MG CPR;OXSYNIA LP 5MG/2,5MG CPR BT28;MUNDIPHARMA SAS;28;3400894354901;3400930132371;AMM;AMM de générique;07/11/2018;;;
9435509;3005370;ANDROGEL 16,2MG/G GEL RECIP;ANDROGEL 16,2MG/G GEL RECIP 1;BESINS INTERNAT;1;3400894355090;3400930053706;AMM;;19/02/2018;;;
9435515;3012692;GLATIRAMER VIA 40MG/ML S1ML;GLATIRAMER VIA 40MG/ML S1ML 12;VIATRIS SANTE;12;3400894355151;3400930126929;AMM;;13/06/2018;;1;mL
9435521;3011728;KYNTHEUM 210MG INJ SRG1,5ML;KYNTHEUM 210MG INJ SRG1,5ML 2;LEO PHARMA FRAN;2;3400894355212;3400930117286;AMM européenne;;08/10/2018;;1,5;mL
9435538;3002000;LEPTOPROL 5MG IMPL SRG;LEPTOPROL 5MG IMPL SRG 1;BOUCHARA-RECORD;1;3400894355380;3400930020005;AMM;;17/03/2018;;;
9435573;3010136;LINEZOLIDE FRK 600MG CPR;LINEZOLIDE FRK 600MG CPR BT10;FRESENIUS KABI;10;3400894355731;3400930101360;AMM;AMM de générique;10/05/2019;01/02/2021;;
9435604;5504950;HERZUMA 150MG PERF FL;HERZUMA 150MG PERF FL 1;CELLTRION HEALT;1;3400894356042;3400955049500;AMM européenne;Bio similaire;30/07/2018;;;
9435610;3011704;TRH FERRING 200µG/ML INJ A1ML;TRH FERRING 200µG/ML INJ A1ML1;FERRING;1;3400894356103;3400930117040;AMM;;14/06/2019;;1;mL
9435627;3009475;KYLEENA 19,5MG SYST DIFF UTER;KYLEENA 19,5MG SYST DIFF UTER1;BAYER HEALTHCAR;1;3400894356271;3400930094754;AMM;;29/03/2018;;;
9435633;5503751;CEFOTAXIME VIA 1G INJ FL15ML;CEFOTAXIME VIA 1G INJ FL15ML10;VIATRIS SANTE;10;3400894356332;3400955037514;AMM;AMM de générique;05/09/2018;;15;mL
9435656;5503755;CEFOTAXIME VIA 2G INJ FL15ML;CEFOTAXIME VIA 2G INJ FL15ML10;VIATRIS SANTE;10;3400894356561;3400955037552;AMM;AMM de générique;11/09/2018;;15;mL
9435662;5503760;CEFOTAXIME VIA 500MG FL15ML;CEFOTAXIME VIA 500MG FL15ML 10;VIATRIS SANTE;10;3400894356622;3400955037606;AMM;AMM de générique;07/12/2018;;15;mL
9435679;5504163;HEPARINE C.PAN 20000UI INJ A;HEPARINE C.PAN 20000UI INJ A50;PANPHARMA;50;3400894356790;3400955041634;AMM;;21/06/2018;;0,8;mL
9435685;5504168;HEPARINE C.PAN 25000UI INJ A;HEPARINE C.PAN 25000UI INJ A50;PANPHARMA;50;3400894356851;3400955041689;AMM;;21/06/2018;;1;mL
9435691;3011691;LEVETIRACETAM HIK 100MG/ML F;LEVETIRACETAM HIK 100MG/ML F10;HIKMA FRANCE;10;3400894356912;3400930116913;AMM;AMM de générique;20/05/2020;;5;mL
9435716;5500043;METHOTREX.ACC 100MG/ML FL10ML;METHOTREX.ACC 100MG/ML FL10ML1;ACCORD HEAL.FRA;1;3400894357162;3400955000433;AMM;;30/04/2020;;10;mL
9435722;5500045;METHOTREX.ACC 100MG/ML FL50ML;METHOTREX.ACC 100MG/ML FL50ML1;ACCORD HEAL.FRA;1;3400894357223;3400955000457;AMM;;18/01/2021;;50;mL
9435739;2748607;METHOTREX.ACC 25MG/ML FL2ML;METHOTREX.ACC 25MG/ML FL2ML 1;ACCORD HEAL.FRA;1;3400894357391;3400927486074;AMM;AMM de générique;05/03/2020;;2;mL
9435751;3013944;ABACAVIR VIA 300MG CPR;ABACAVIR VIA 300MG CPR BT60 DU;VIATRIS SANTE;60;3400894357513;3400930139448;AMM;AMM de générique;19/11/2018;;;
9435768;3010288;NUVARING SYST DIFFUS VAG S +A;NUVARING SYST DIFFUS VAG S1 +A;ORGANON FRANCE;1;3400894357681;3400930102886;AMM;;14/03/2018;29/09/2022;;
9435768;3010289;NUVARING SYST DIFFUS VAG S +A;NUVARING SYST DIFFUS VAG S3 +A;ORGANON FRANCE;3;3400894357681;3400930102893;AMM;;14/03/2018;15/09/2021;;
9435774;5505244;CUVITRU 200MG/ML INJ FL10ML;CUVITRU 200MG/ML INJ FL10ML 1;TAKEDA FRANCE;1;3400894357742;3400955052449;AMM;;18/03/2021;;10;mL
